Town,VName,Vendor,VAddrs,VType,VGrp,Spons,CCode,Payment,PayDate,GrantName,InvoiceNum,InvDate,Date2,CCode_A,TTYpe,CCode_B,Project,Acct,Qtr,
158,Westport,0000000158,004,00,1,,12060-22854-82079-2018-170002-,4750.0000,5/18/2018,Student Support and Academic Enrichment Grant,CM_SDE_JUN2018_00008_2018138,2018/05/18 #: CM_SDE_JUN2018_00008_2018138,05/18/2018,12060-22854-82079-2018,158,12060-22854-82079-170002,SDE000000000002,55050,QE-4 06/30,
158,Westport,0000000158,017,03,1,,13009-40896-82004-2018-170063-,4808.1300,8/22/2017,Sch. Construction-Reg Interest,SCREGINT-60987-2017234,2017/08/22 #: SCREGINT-60987-2017234,08/22/2017,13009-40896-82004-2018,158,13009-40896-82004-170063,SDE000000000002,55050,QE-1 09/30,
158,Westport,0000000158,017,03,1,,13009-40896-82004-2018-170063-,3252.1200,8/24/2017,Sch. Construction-Reg Interest,SCREGINT-60985-2017208,2017/08/24 #: SCREGINT-60985-2017208,08/24/2017,13009-40896-82004-2018,158,13009-40896-82004-170063,SDE000000000002,55050,QE-1 09/30,
158,Westport,0000000158,017,03,1,,13009-40896-82004-2018-170063-,310.0400,10/24/2017,Sch. Construction-Reg Interest,SCREGINT-60999-2017297,2017/10/24 #: SCREGINT-60999-2017297,10/24/2017,13009-40896-82004-2018,158,13009-40896-82004-170063,SDE000000000002,55050,QE-2 12/31,
158,Westport,0000000158,017,03,1,,13009-40896-82004-2018-170063-,2882.9100,12/13/2017,Sch. Construction-Reg Interest,SCREGINT-61005-2017347,2017/12/13 #: SCREGINT-61005-2017347,12/13/2017,13009-40896-82004-2018,158,13009-40896-82004-170063,SDE000000000002,55050,QE-2 12/31,
158,Westport,0000000158,017,03,1,,13009-40896-82004-2018-170063-,2453.7000,1/29/2018,Sch. Construction-Reg Interest,SCREGINT-61007-2018010,2018/01/29 #: SCREGINT-61007-2018010,01/29/2018,13009-40896-82004-2018,158,13009-40896-82004-170063,SDE000000000002,55050,QE-3 03/31,
158,Westport,0000000158,017,03,1,,13009-40896-82004-2018-170063-,2404.0600,2/20/2018,Sch. Construction-Reg Interest,SCREGINT-61015-2018051,2018/02/20 #: SCREGINT-61015-2018051,02/20/2018,13009-40896-82004-2018,158,13009-40896-82004-170063,SDE000000000002,55050,QE-3 03/31,
158,Westport,0000000158,017,03,1,,13009-40896-82004-2018-170063-,249.3100,4/25/2018,Sch. Construction-Reg Interest,SCREGINT-61025-2018109,2018/04/25 #: SCREGINT-61025-2018109,04/25/2018,13009-40896-82004-2018,158,13009-40896-82004-170063,SDE000000000002,55050,QE-4 06/30,
158,Westport,0000000158,017,03,1,,13009-40896-82004-2018-170063-,1356.9600,4/25/2018,Sch. Construction-Reg Interest,SCREGINT-61026-2018109,2018/04/25 #: SCREGINT-61026-2018109,04/25/2018,13009-40896-82004-2018,158,13009-40896-82004-170063,SDE000000000002,55050,QE-4 06/30,
158,Westport,0000000158,017,03,1,,13009-40896-82004-2018-170063-,16636.5200,5/21/2018,Sch. Construction-Reg Interest,SCREGINT-61032-2018141,2018/05/21 #: SCREGINT-61032-2018141,05/21/2018,13009-40896-82004-2018,158,13009-40896-82004-170063,SDE000000000002,55050,QE-4 06/30,
158,Westport,0000000158,017,03,1,,13010-40901-82003-2018-170001-,115458.9000,8/22/2017,Sch. Construction-Reg Principal,SCREGPRIN-60988-2017234,2017/08/22 #: SCREGPRIN-60988-2017234,08/22/2017,13010-40901-82003-2018,158,13010-40901-82003-170001,DAS_NONPROJECT,55050,QE-1 09/30,
158,Westport,0000000158,017,03,1,,13010-40901-82003-2018-170001-,32512.5000,8/24/2017,Sch. Construction-Reg Principal,SCREGPRIN-60986-2017208,2017/08/24 #: SCREGPRIN-60986-2017208,08/24/2017,13010-40901-82003-2018,158,13010-40901-82003-170001,DAS_NONPROJECT,55050,QE-1 09/30,
158,Westport,0000000158,017,03,1,,13010-40901-82003-2018-170001-,2622.4300,10/24/2017,Sch. Construction-Reg Principal,SCREGPRIN-61000-2017297,2017/10/24 #: SCREGPRIN-61000-2017297,10/24/2017,13010-40901-82003-2018,158,13010-40901-82003-170001,DAS_NONPROJECT,55050,QE-2 12/31,
158,Westport,0000000158,017,03,1,,13010-40901-82003-2018-170001-,73809.6100,4/25/2018,Sch. Construction-Reg Principal,SCREGPRIN-61028-2018109,2018/04/25 #: SCREGPRIN-61028-2018109,04/25/2018,13010-40901-82003-2018,158,13010-40901-82003-170001,DAS_NONPROJECT,55050,QE-4 06/30,
158,Westport,0000000158,017,03,1,,13010-40901-82003-2018-170001-,342742.4300,5/21/2018,Sch. Construction-Reg Principal,SCREGPRIN-61033-2018141,2018/05/21 #: SCREGPRIN-61033-2018141,05/21/2018,13010-40901-82003-2018,158,13010-40901-82003-170001,DAS_NONPROJECT,55050,QE-4 06/30,
159,Wethersfield,0000000159,001,00,1,,11000-12457-82160-2018-170101-,15000.0000,3/19/2018,Sheff Settlement ,CM_SDE_APR2018_00001_2018078,2018/03/19 #: CM_SDE_APR2018_00001_2018078,03/19/2018,11000-12457-82160-2018,159,11000-12457-82160-170101,SDE000000000002,55050,QE-3 03/31,
159,Wethersfield,0000000159,001,00,1,,11000-12457-82160-2018-170101-,20000.0000,4/23/2018,Sheff Settlement ,CM_SDE_MAY2018_00001_2018113,2018/04/23 #: CM_SDE_MAY2018_00001_2018113,04/23/2018,11000-12457-82160-2018,159,11000-12457-82160-170101,SDE000000000002,55050,QE-4 06/30,
159,Wethersfield,0000000159,001,00,1,,11000-12457-82160-2018-170101-,70000.0000,5/18/2018,Sheff Settlement ,CM_SDE_JUN2018_00001_2018138,2018/05/18 #: CM_SDE_JUN2018_00001_2018138,05/18/2018,11000-12457-82160-2018,159,11000-12457-82160-170101,SDE000000000002,55050,QE-4 06/30,
159,Wethersfield,0000000159,001,00,1,,11000-12457-82160-2018-170101-,5000.0000,2/21/2018,Sheff Settlement ,CM_SDE_MAR2018_00001_2018052,2018/02/21 #: CM_SDE_MAR2018_00001_2018052,02/21/2018,11000-12457-82160-2018,159,11000-12457-82160-170101,SDE000000000002,55050,QE-3 03/31,
159,Wethersfield,0000000159,001,00,1,,11000-16201-82079-2018-170002-,3865.0000,1/23/2018,Youth Service Bureau-Enhancement,CM_SDE_FEB2018_00001_2018023,2018/01/23 #: CM_SDE_FEB2018_00001_2018023,01/23/2018,11000-16201-82079-2018,159,11000-16201-82079-170002,SDE000000000002,55070,QE-3 03/31,
159,Wethersfield,0000000159,001,00,1,,11000-16201-82079-2018-170002-,1933.0000,6/14/2018,Youth Service Bureau-Enhancement,CM_SDE_JUN2018_00001_2018164,2018/06/14 #: CM_SDE_JUN2018_00001_2018164,06/14/2018,11000-16201-82079-2018,159,11000-16201-82079-170002,SDE000000000002,55070,QE-4 06/30,
159,Wethersfield,0000000159,027,02,1,15900,11000-16211-82051-2018-170005-,7986.0000,10/6/2017,Child Nutrition State Matching Grant,STMCH_PUB_01-OCT2017-2017279,2017/10/06 #: STMCH_PUB_01-OCT2017-2017279,10/06/2017,11000-16211-82051-2018,159,11000-16211-82051-170005,SDE000000000002,55070,QE-2 12/31,
159,Wethersfield,0000000159,027,02,1,15900,11000-16211-82051-2018-170005-,4863.0000,2/28/2018,Child Nutrition State Matching Grant,STMCH_PUB_01-FEB2018-2018059,2018/02/28 #: STMCH_PUB_01-FEB2018-2018059,02/28/2018,11000-16211-82051-2018,159,11000-16211-82051-170005,SDE000000000002,55070,QE-3 03/31,
159,Wethersfield,0000000159,027,02,1,15900,11000-16211-82051-2018-170005-,4865.0000,6/4/2018,Child Nutrition State Matching Grant,STMCH_PUB_01-JUN2018-2018155,2018/06/04 #: STMCH_PUB_01-JUN2018-2018155,06/04/2018,11000-16211-82051-2018,159,11000-16211-82051-170005,SDE000000000002,55070,QE-4 06/30,
159,Wethersfield,0000000159,000,00,1,,11000-16212-82010-2018-170005-,17445.0000,1/30/2018,Health Foods Initiative,HLTFD_PUB_01-JAN2018-2018030,2018/01/30 #: HLTFD_PUB_01-JAN2018-2018030,01/30/2018,11000-16212-82010-2018,159,11000-16212-82010-170005,SDE000000000002,55070,QE-3 03/31,
159,Wethersfield,0000000159,000,00,1,,11000-16212-82010-2018-170005-,14672.0000,6/15/2018,Health Foods Initiative,HLTFD_PUB_01-JUN2018-2018166,2018/06/15 #: HLTFD_PUB_01-JUN2018-2018166,06/15/2018,11000-16212-82010-2018,159,11000-16212-82010-170005,SDE000000000002,55070,QE-4 06/30,
159,Wethersfield,0000000159,001,00,1,,11000-17030-84003-2018-170013-,20959.0000,8/25/2017,Adult Education - Cooperative,ADEDCOOP_EFT01_AUG2017_2017237,2017/08/25 #: ADEDCOOP_EFT01_AUG2017_2017237,08/25/2017,11000-17030-84003-2018,159,11000-17030-84003-170013,SDE000000000002,55070,QE-1 09/30,
159,Wethersfield,0000000159,001,00,1,,11000-17030-84003-2018-170013-,10840.0000,5/21/2018,Adult Education - Cooperative,ADEDCOOP_EFT01_MAY2018_2018141,2018/05/21 #: ADEDCOOP_EFT01_MAY2018_2018141,05/21/2018,11000-17030-84003-2018,159,11000-17030-84003-170013,SDE000000000002,55070,QE-4 06/30,
159,Wethersfield,0000000159,001,00,1,,11000-17034-82010-2018-170006-,16519.0000,1/10/2018,Nonpublic Health Services,HLTHSRVC_EFT01_JAN2018_2018010,2018/01/10 #: HLTHSRVC_EFT01_JAN2018_2018010,01/10/2018,11000-17034-82010-2018,159,11000-17034-82010-170006,SDE000000000002,55070,QE-3 03/31,
159,Wethersfield,0000000159,005,00,1,,11000-17041-82010-2018-170002-,2003434.0000,11/28/2017,Education Equalization,ECS_STF01_NOV2017_2017332,2017/11/28 #: ECS_STF01_NOV2017_2017332,11/28/2017,11000-17041-82010-2018,159,11000-17041-82010-170002,SDE000000000002,55070,QE-2 12/31,
159,Wethersfield,0000000159,005,00,1,,11000-17041-82010-2018-170002-,2003434.0000,1/25/2018,Education Equalization,ECS_STF01_JAN2018_2018025,2018/01/25 #: ECS_STF01_JAN2018_2018025,01/25/2018,11000-17041-82010-2018,159,11000-17041-82010-170002,SDE000000000002,55070,QE-3 03/31,
159,Wethersfield,0000000159,005,00,1,,11000-17041-82010-2018-170002-,4008617.0000,4/24/2018,Education Equalization,ECS_STF01_APR2018_2018114,2018/04/24 #: ECS_STF01_APR2018_2018114,04/24/2018,11000-17041-82010-2018,159,11000-17041-82010-170002,SDE000000000002,55070,QE-4 06/30,
159,Wethersfield,0000000159,001,00,1,,11000-17042-82079-2018-170002-,3896.0000,4/23/2018,Bilingual Education,CM_SDE_MAY2018_00002_2018113,2018/04/23 #: CM_SDE_MAY2018_00002_2018113,04/23/2018,11000-17042-82079-2018,159,11000-17042-82079-170002,SDE000000000002,55070,QE-4 06/30,
159,Wethersfield,0000000159,000,00,1,,11000-17046-82057-2018-      -,23152.0000,10/25/2017,State School Breakfast,SCHBREAK_EFT_Oct2017_2017298,2017/10/25 #: SCHBREAK_EFT_Oct2017_2017298,10/25/2017,11000-17046-82057-2018,159,11000-17046-82057-      ,SDE000000000002,55070,QE-2 12/31,
159,Wethersfield,0000000159,005,00,1,,11000-17047-82016-2018-      -,116960.0000,2/23/2018,Spec Ed-Ag Placements & Excess Cost,SPEDAPI_STF01_FEB2018_2018054,2018/02/23 #: SPEDAPI_STF01_FEB2018_2018054,02/23/2018,11000-17047-82016-2018,159,11000-17047-82016-      ,SDE000000000002,55070,QE-3 03/31,
159,Wethersfield,0000000159,005,00,1,,11000-17047-82016-2018-      -,35164.0000,5/22/2018,Spec Ed-Ag Placements & Excess Cost,SPEDAPI_STF01_MAY2018_2018142,2018/05/22 #: SPEDAPI_STF01_MAY2018_2018142,05/22/2018,11000-17047-82016-2018,159,11000-17047-82016-      ,SDE000000000002,55070,QE-4 06/30,
159,Wethersfield,0000000159,005,00,1,,11000-17047-82018-2018-      -,1425684.0000,2/23/2018,Spec Ed-Ag Placements & Excess Cost,SPEDEXCS_STF01_FEB2018_2018054,2018/02/23 #: SPEDEXCS_STF01_FEB2018_2018054,02/23/2018,11000-17047-82018-2018,159,11000-17047-82018-      ,SDE000000000002,55070,QE-3 03/31,
159,Wethersfield,0000000159,005,00,1,,11000-17047-82018-2018-      -,483788.0000,5/22/2018,Spec Ed-Ag Placements & Excess Cost,SPEDEXCS_STF01_MAY2018_2018142,2018/05/22 #: SPEDEXCS_STF01_MAY2018_2018142,05/22/2018,11000-17047-82018-2018,159,11000-17047-82018-      ,SDE000000000002,55070,QE-4 06/30,
159,Wethersfield,0000000159,001,00,1,,11000-17052-82079-2018-170002-,13004.0000,1/23/2018,Youth Service Bureau,CM_SDE_FEB2018_00002_2018023,2018/01/23 #: CM_SDE_FEB2018_00002_2018023,01/23/2018,11000-17052-82079-2018,159,11000-17052-82079-170002,SDE000000000002,55070,QE-3 03/31,
159,Wethersfield,0000000159,001,00,1,,11000-17052-82079-2018-170002-,6502.0000,6/14/2018,Youth Service Bureau,CM_SDE_JUN2018_00002_2018164,2018/06/14 #: CM_SDE_JUN2018_00002_2018164,06/14/2018,11000-17052-82079-2018,159,11000-17052-82079-170002,SDE000000000002,55070,QE-4 06/30,
159,Wethersfield,0000000159,001,00,1,,11000-17053-82060-2018-170002-,281332.0000,3/12/2018,Open Choice Program-Receiving Dist.,OPATTEND_RED01_Mar2018_2018068,2018/03/12 #: OPATTEND_RED01_Mar2018_2018068,03/12/2018,11000-17053-82060-2018,159,11000-17053-82060-170002,SDE000000000002,55070,QE-3 03/31,
159,Wethersfield,0000000159,001,00,1,,11000-17053-82060-2018-170002-SDE00004,102445.0000,11/22/2017,Open Choice Pgm-Receiving Dist Advance,OPATTNAD_RED01_Nov2017_2017326,2017/11/22 #: OPATTNAD_RED01_Nov2017_2017326,11/22/2017,11000-17053-82060-2018,159,11000-17053-82060-170002,SDE000000000002,55070,QE-2 12/31,
159,Wethersfield,0000000159,027,02,1,15900,12060-20508-82079-2017-170005-,6943.7800,7/24/2017,School Breakfast Program,BFST_0041-APR2017-2017205,2017/07/24 #: BFST_0041-APR2017-2017205,07/24/2017,12060-20508-82079-2017,159,12060-20508-82079-170005,SDE000000000002,55050,QE-1 09/30,
159,Wethersfield,0000000159,027,02,1,15900,12060-20508-82079-2017-170005-,10737.1900,7/24/2017,School Breakfast Program,BFST_0051-MAY2017-2017205,2017/07/24 #: BFST_0051-MAY2017-2017205,07/24/2017,12060-20508-82079-2017,159,12060-20508-82079-170005,SDE000000000002,55050,QE-1 09/30,
159,Wethersfield,0000000159,027,02,1,15900,12060-20508-82079-2017-170005-,5895.5700,8/30/2017,School Breakfast Program,BFST_0061-JUN2017-2017242,2017/08/30 #: BFST_0061-JUN2017-2017242,08/30/2017,12060-20508-82079-2017,159,12060-20508-82079-170005,SDE000000000002,55050,QE-1 09/30,
159,Wethersfield,0000000159,027,02,1,15900,12060-20508-82079-2017-170005-,9206.5700,12/7/2017,School Breakfast Program,BFST_0091-SEP2017-2017340,2017/12/07 #: BFST_0091-SEP2017-2017340,12/07/2017,12060-20508-82079-2017,159,12060-20508-82079-170005,SDE000000000002,55050,QE-2 12/31,
159,Wethersfield,0000000159,027,02,1,15900,12060-20508-82079-2018-170005-,10666.9600,12/14/2017,School Breakfast Program,BFST_0101-OCT2017-2017341,2017/12/14 #: BFST_0101-OCT2017-2017341,12/14/2017,12060-20508-82079-2018,159,12060-20508-82079-170005,SDE000000000002,55050,QE-2 12/31,
159,Wethersfield,0000000159,027,02,1,15900,12060-20508-82079-2018-170005-,8365.3500,1/17/2018,School Breakfast Program,BFST_0111-NOV2017-2018003,2018/01/17 #: BFST_0111-NOV2017-2018003,01/17/2018,12060-20508-82079-2018,159,12060-20508-82079-170005,SDE000000000002,55050,QE-3 03/31,
159,Wethersfield,0000000159,027,02,1,15900,12060-20508-82079-2018-170005-,7993.2000,2/14/2018,School Breakfast Program,BFST_0121-DEC2017-2018031,2018/02/14 #: BFST_0121-DEC2017-2018031,02/14/2018,12060-20508-82079-2018,159,12060-20508-82079-170005,SDE000000000002,55050,QE-3 03/31,
159,Wethersfield,0000000159,027,02,1,15900,12060-20508-82079-2018-170005-,8193.5600,3/14/2018,School Breakfast Program,BFST_0011-JAN2018-2018058,2018/03/14 #: BFST_0011-JAN2018-2018058,03/14/2018,12060-20508-82079-2018,159,12060-20508-82079-170005,SDE000000000002,55050,QE-3 03/31,
159,Wethersfield,0000000159,027,02,1,15900,12060-20508-82079-2018-170005-,7150.9300,4/18/2018,School Breakfast Program,BFST_0021-FEB2018-2018086,2018/04/18 #: BFST_0021-FEB2018-2018086,04/18/2018,12060-20508-82079-2018,159,12060-20508-82079-170005,SDE000000000002,55050,QE-4 06/30,
159,Wethersfield,0000000159,027,02,1,15900,12060-20508-82079-2018-170005-,9008.8200,5/16/2018,School Breakfast Program,BFST_0031-MAR2018-2018122,2018/05/16 #: BFST_0031-MAR2018-2018122,05/16/2018,12060-20508-82079-2018,159,12060-20508-82079-170005,SDE000000000002,55050,QE-4 06/30,
159,Wethersfield,0000000159,027,02,1,15900,12060-20508-82079-2018-170005-,8899.0600,6/11/2018,School Breakfast Program,BFST_0041-APR2018-2018156,2018/06/11 #: BFST_0041-APR2018-2018156,06/11/2018,12060-20508-82079-2018,159,12060-20508-82079-170005,SDE000000000002,55050,QE-4 06/30,
159,Wethersfield,0000000159,027,02,1,15900,12060-20560-82079-2017-170005-,39328.4200,7/24/2017,National School Lunch,LNCH_0041-APR2017-2017205,2017/07/24 #: LNCH_0041-APR2017-2017205,07/24/2017,12060-20560-82079-2017,159,12060-20560-82079-170005,SDE000000000002,55050,QE-1 09/30,
159,Wethersfield,0000000159,027,02,1,15900,12060-20560-82079-2017-170005-,56995.8400,7/24/2017,National School Lunch,LNCH_0051-MAY2017-2017205,2017/07/24 #: LNCH_0051-MAY2017-2017205,07/24/2017,12060-20560-82079-2017,159,12060-20560-82079-170005,SDE000000000002,55050,QE-1 09/30,
159,Wethersfield,0000000159,027,02,1,15900,12060-20560-82079-2017-170005-,29824.1800,8/30/2017,National School Lunch,LNCH_0061-JUN2017-2017242,2017/08/30 #: LNCH_0061-JUN2017-2017242,08/30/2017,12060-20560-82079-2017,159,12060-20560-82079-170005,SDE000000000002,55050,QE-1 09/30,
159,Wethersfield,0000000159,027,02,1,15900,12060-20560-82079-2017-170005-,54416.8500,12/7/2017,National School Lunch,LNCH_0091-SEP2017-2017340,2017/12/07 #: LNCH_0091-SEP2017-2017340,12/07/2017,12060-20560-82079-2017,159,12060-20560-82079-170005,SDE000000000002,55050,QE-2 12/31,
159,Wethersfield,0000000159,027,02,1,15900,12060-20560-82079-2018-170005-,54971.6600,12/14/2017,National School Lunch,LNCH_0101-OCT2017-2017341,2017/12/14 #: LNCH_0101-OCT2017-2017341,12/14/2017,12060-20560-82079-2018,159,12060-20560-82079-170005,SDE000000000002,55050,QE-2 12/31,
159,Wethersfield,0000000159,027,02,1,15900,12060-20560-82079-2018-170005-,43996.0400,1/17/2018,National School Lunch,LNCH_0111-NOV2017-2018003,2018/01/17 #: LNCH_0111-NOV2017-2018003,01/17/2018,12060-20560-82079-2018,159,12060-20560-82079-170005,SDE000000000002,55050,QE-3 03/31,
159,Wethersfield,0000000159,027,02,1,15900,12060-20560-82079-2018-170005-,39579.6100,2/14/2018,National School Lunch,LNCH_0121-DEC2017-2018031,2018/02/14 #: LNCH_0121-DEC2017-2018031,02/14/2018,12060-20560-82079-2018,159,12060-20560-82079-170005,SDE000000000002,55050,QE-3 03/31,
159,Wethersfield,0000000159,027,02,1,15900,12060-20560-82079-2018-170005-,44032.8200,3/14/2018,National School Lunch,LNCH_0011-JAN2018-2018058,2018/03/14 #: LNCH_0011-JAN2018-2018058,03/14/2018,12060-20560-82079-2018,159,12060-20560-82079-170005,SDE000000000002,55050,QE-3 03/31,
159,Wethersfield,0000000159,027,02,1,15900,12060-20560-82079-2018-170005-,41149.7400,4/18/2018,National School Lunch,LNCH_0021-FEB2018-2018086,2018/04/18 #: LNCH_0021-FEB2018-2018086,04/18/2018,12060-20560-82079-2018,159,12060-20560-82079-170005,SDE000000000002,55050,QE-4 06/30,
159,Wethersfield,0000000159,027,02,1,15900,12060-20560-82079-2018-170005-,46568.7600,5/16/2018,National School Lunch,LNCH_0031-MAR2018-2018122,2018/05/16 #: LNCH_0031-MAR2018-2018122,05/16/2018,12060-20560-82079-2018,159,12060-20560-82079-170005,SDE000000000002,55050,QE-4 06/30,
159,Wethersfield,0000000159,027,02,1,15900,12060-20560-82079-2018-170005-,47236.0900,6/11/2018,National School Lunch,LNCH_0041-APR2018-2018156,2018/06/11 #: LNCH_0041-APR2018-2018156,06/11/2018,12060-20560-82079-2018,159,12060-20560-82079-170005,SDE000000000002,55050,QE-4 06/30,
159,Wethersfield,0000000159,001,00,1,,12060-20679-82070-2017-170002-,20000.0000,10/23/2017,Title I Improving Basic Programs,CM_SDE_NOV2017_00001_2017296,2017/10/23 #: CM_SDE_NOV2017_00001_2017296,10/23/2017,12060-20679-82070-2017,159,12060-20679-82070-170002,SDE000000000002,55050,QE-2 12/31,
159,Wethersfield,0000000159,001,00,1,,12060-20679-82070-2017-170002-,30286.0000,11/21/2017,Title I Improving Basic Programs,CM_SDE_DEC2017_00001_2017325,2017/11/21 #: CM_SDE_DEC2017_00001_2017325,11/21/2017,12060-20679-82070-2017,159,12060-20679-82070-170002,SDE000000000002,55050,QE-2 12/31,
159,Wethersfield,0000000159,001,00,1,,12060-20679-82070-2018-170002-,10000.0000,11/21/2017,Title I Improving Basic Programs,CM_SDE_DEC2017_00002_2017325,2017/11/21 #: CM_SDE_DEC2017_00002_2017325,11/21/2017,12060-20679-82070-2018,159,12060-20679-82070-170002,SDE000000000002,55050,QE-2 12/31,
159,Wethersfield,0000000159,001,00,1,,12060-20679-82070-2018-170002-,25000.0000,12/20/2017,Title I Improving Basic Programs,CM_SDE_JAN2018_00021_2017354,2017/12/20 #: CM_SDE_JAN2018_00021_2017354,12/20/2017,12060-20679-82070-2018,159,12060-20679-82070-170002,SDE000000000002,55050,QE-2 12/31,
159,Wethersfield,0000000159,001,00,1,,12060-20679-82070-2018-170002-,20000.0000,1/23/2018,Title I Improving Basic Programs,CM_SDE_FEB2018_00003_2018023,2018/01/23 #: CM_SDE_FEB2018_00003_2018023,01/23/2018,12060-20679-82070-2018,159,12060-20679-82070-170002,SDE000000000002,55050,QE-3 03/31,
159,Wethersfield,0000000159,001,00,1,,12060-20679-82070-2018-170002-,45000.0000,2/21/2018,Title I Improving Basic Programs,CM_SDE_MAR2018_00036_2018052,2018/02/21 #: CM_SDE_MAR2018_00036_2018052,02/21/2018,12060-20679-82070-2018,159,12060-20679-82070-170002,SDE000000000002,55050,QE-3 03/31,
159,Wethersfield,0000000159,001,00,1,,12060-20679-82070-2018-170002-,50000.0000,3/19/2018,Title I Improving Basic Programs,CM_SDE_APR2018_00031_2018078,2018/03/19 #: CM_SDE_APR2018_00031_2018078,03/19/2018,12060-20679-82070-2018,159,12060-20679-82070-170002,SDE000000000002,55050,QE-3 03/31,
159,Wethersfield,0000000159,001,00,1,,12060-20679-82070-2018-170002-,30000.0000,4/23/2018,Title I Improving Basic Programs,CM_SDE_MAY2018_00003_2018113,2018/04/23 #: CM_SDE_MAY2018_00003_2018113,04/23/2018,12060-20679-82070-2018,159,12060-20679-82070-170002,SDE000000000002,55050,QE-4 06/30,
159,Wethersfield,0000000159,001,00,1,,12060-20679-82070-2018-170002-,96000.0000,5/18/2018,Title I Improving Basic Programs,CM_SDE_JUN2018_00047_2018138,2018/05/18 #: CM_SDE_JUN2018_00047_2018138,05/18/2018,12060-20679-82070-2018,159,12060-20679-82070-170002,SDE000000000002,55050,QE-4 06/30,
159,Wethersfield,0000000159,001,00,1,,12060-20742-84010-2018-170002-,10000.0000,11/21/2017,Carl D Perkins Career & Tech. Educ. Act,CM_SDE_DEC2017_00003_2017325,2017/11/21 #: CM_SDE_DEC2017_00003_2017325,11/21/2017,12060-20742-84010-2018,159,12060-20742-84010-170002,SDE000000000002,55050,QE-2 12/31,
159,Wethersfield,0000000159,001,00,1,,12060-20742-84010-2018-170002-,5000.0000,12/20/2017,Carl D Perkins Career & Tech. Educ. Act,CM_SDE_JAN2018_00002_2017354,2017/12/20 #: CM_SDE_JAN2018_00002_2017354,12/20/2017,12060-20742-84010-2018,159,12060-20742-84010-170002,SDE000000000002,55050,QE-2 12/31,
159,Wethersfield,0000000159,001,00,1,,12060-20742-84010-2018-170002-,10000.0000,1/23/2018,Carl D Perkins Career & Tech. Educ. Act,CM_SDE_FEB2018_00004_2018023,2018/01/23 #: CM_SDE_FEB2018_00004_2018023,01/23/2018,12060-20742-84010-2018,159,12060-20742-84010-170002,SDE000000000002,55050,QE-3 03/31,
159,Wethersfield,0000000159,001,00,1,,12060-20742-84010-2018-170002-,6162.0000,5/18/2018,Carl D Perkins Career & Tech. Educ. Act,CM_SDE_JUN2018_00003_2018138,2018/05/18 #: CM_SDE_JUN2018_00003_2018138,05/18/2018,12060-20742-84010-2018,159,12060-20742-84010-170002,SDE000000000002,55050,QE-4 06/30,
159,Wethersfield,0000000159,001,00,1,,12060-20784-84002-2018-      -,10000.0000,2/21/2018,Adult Education,CM_SDE_MAR2018_00003_2018052,2018/02/21 #: CM_SDE_MAR2018_00003_2018052,02/21/2018,12060-20784-84002-2018,159,12060-20784-84002-      ,SDE000000000002,55050,QE-3 03/31,
159,Wethersfield,0000000159,001,00,1,,12060-20784-84002-2018-      -,10000.0000,3/19/2018,Adult Education,CM_SDE_APR2018_00003_2018078,2018/03/19 #: CM_SDE_APR2018_00003_2018078,03/19/2018,12060-20784-84002-2018,159,12060-20784-84002-      ,SDE000000000002,55050,QE-3 03/31,
159,Wethersfield,0000000159,001,00,1,,12060-20784-84002-2018-      -,15000.0000,4/23/2018,Adult Education,CM_SDE_MAY2018_00004_2018113,2018/04/23 #: CM_SDE_MAY2018_00004_2018113,04/23/2018,12060-20784-84002-2018,159,12060-20784-84002-      ,SDE000000000002,55050,QE-4 06/30,
159,Wethersfield,0000000159,001,00,1,,12060-20784-84002-2018-      -,15000.0000,5/18/2018,Adult Education,CM_SDE_JUN2018_00004_2018138,2018/05/18 #: CM_SDE_JUN2018_00004_2018138,05/18/2018,12060-20784-84002-2018,159,12060-20784-84002-      ,SDE000000000002,55050,QE-4 06/30,
159,Wethersfield,0000000159,001,00,1,,12060-20858-84131-2017-170002-,10000.0000,11/21/2017,Title II-Part A Teachers,CM_SDE_DEC2017_00004_2017325,2017/11/21 #: CM_SDE_DEC2017_00004_2017325,11/21/2017,12060-20858-84131-2017,159,12060-20858-84131-170002,SDE000000000002,55050,QE-2 12/31,
159,Wethersfield,0000000159,001,00,1,,12060-20858-84131-2017-170002-,10000.0000,12/20/2017,Title II-Part A Teachers,CM_SDE_JAN2018_00003_2017354,2017/12/20 #: CM_SDE_JAN2018_00003_2017354,12/20/2017,12060-20858-84131-2017,159,12060-20858-84131-170002,SDE000000000002,55050,QE-2 12/31,
159,Wethersfield,0000000159,001,00,1,,12060-20858-84131-2017-170002-,5000.0000,2/21/2018,Title II-Part A Teachers,CM_SDE_MAR2018_00004_2018052,2018/02/21 #: CM_SDE_MAR2018_00004_2018052,02/21/2018,12060-20858-84131-2017,159,12060-20858-84131-170002,SDE000000000002,55050,QE-3 03/31,
159,Wethersfield,0000000159,001,00,1,,12060-20858-84131-2017-170002-,10000.0000,3/19/2018,Title II-Part A Teachers,CM_SDE_APR2018_00004_2018078,2018/03/19 #: CM_SDE_APR2018_00004_2018078,03/19/2018,12060-20858-84131-2017,159,12060-20858-84131-170002,SDE000000000002,55050,QE-3 03/31,
