FYEAR,VName,GrantName,Payment
2016,Watertown,TITLE I IMPROVING BASIC PROGRAMS,140178.0
2016,Watertown,TITLE II PART A TEACHERS,118745.0
2016,Watertown,TITLE III PART A ENGLISH LANG  ACQUIS,15627.0
2016,Watertown,TRANSPORTATION NONPUBLIC,33666.0
2016,Watertown,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,135169.0
2016,Watertown,YOUTH SERVICE BUREAU,14000.0
2016,Watertown,YOUTH SERVICE BUREAU ENHANCEMENT,5817.0
2016,West Hartford,ADULT EDUCATION,80000.0
2016,West Hartford,ADULT EDUCATION   PROVIDER,95812.0
2016,West Hartford,BILINGUAL EDUCATION,3799.0
2016,West Hartford,CARL D PERKINS CAREER   TECH  EDUC  ACT,85480.0
2016,West Hartford,CHILD NUTRITION STATE MATCHING GRANT,34734.0
2016,West Hartford,EDUCATION EQUALIZATION,19962340.0
2016,West Hartford,HEALTH FOODS INITIATIVE,71380.0
2016,West Hartford,IDEA  PART B  SECTION,49655.0
2016,West Hartford,IDEA PART B  SECTION,1888032.0
2016,West Hartford,NATIONAL SCHOOL LUNCH,990990.36
2016,West Hartford,NONPUBLIC HEALTH SERVICES,553964.0
2016,West Hartford,ONE YEAR DEVELOPMENT SR FUNDS,88000.0
2016,West Hartford,OP CH SUPPLEMENTAL FOR INCREASED ENROLLMENT,9607.0
2016,West Hartford,OPEN CHOICE PGM RECEIVING DIST ADVANCE,115651.0
2016,West Hartford,OPEN CHOICE PROGRAM RECEIVING DIST,413625.0
2016,West Hartford,SCHOOL BREAKFAST PROGRAM,186615.44
2016,West Hartford,SCHOOL READINESS,322615.0
2016,West Hartford,SCHOOL READINESS QE,3881.0
2016,West Hartford,SHEFF SETTLEMENT,108700.0
2016,West Hartford,SPEC ED AG  PLACEMENTS   EXCESS COST,1042020.0
2016,West Hartford,SPEC ED AG PLACEMENTS   EXCESS COST,2726242.0
2016,West Hartford,STATE SCHOOL BREAKFAST,31080.0
2016,West Hartford,SUMMER FOOD SERVICE PROG   ADMIN,772.35
2016,West Hartford,SUMMER FOOD SERVICE PROGRAM   OPR,7736.4
2016,West Hartford,TITLE I IMPROVING BASIC PROGRAMS,808896.0
2016,West Hartford,TITLE II PART A TEACHERS,176571.0
2016,West Hartford,TITLE III PART A ENGLISH LANG  ACQUIS,43864.0
2016,West Hartford,TRANSPORTATION NONPUBLIC,73089.0
2016,West Hartford,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,164984.0
2016,West Hartford,YOUTH SERVICE BUREAU,33172.0
2016,West Hartford,YOUTH SERVICE BUREAU ENHANCEMENT,7026.0
2016,West Haven,ADULT EDUCATION,30000.0
2016,West Haven,ADULT EDUCATION   PROVIDER,216270.0
2016,West Haven,BILINGUAL EDUCATION,35517.0
2016,West Haven,CHILD NUTRITION STATE MATCHING GRANT,30502.0
2016,West Haven,ECS ALLIANCE DISTRICT,4597263.0
2016,West Haven,EDUCATION EQUALIZATION,41374452.0
2016,West Haven,FAMILY RESOURCE CENTER PGM,108518.0
2016,West Haven,FRESH FRUIT   VEGETABLE PROGRAM,1877.24
2016,West Haven,FRESH FRUIT AND VEG,54323.95999999999
2016,West Haven,HEALTH FOODS INITIATIVE,61209.0
2016,West Haven,HIGH QUALITY SCHLS   COMMON CORE IMPLEM,128794.0
2016,West Haven,IDEA  PART B  SECTION,56112.0
2016,West Haven,IDEA PART B  SECTION,1786165.0
2016,West Haven,IMMIGRANT   YOUTH EDUCATION PROGRAM,52389.0
2016,West Haven,LOW PERFORMING SCHOOLS,1000000.0
2016,West Haven,MAGNET SCHOOL TRANSPORTATION,222300.0
2016,West Haven,NATIONAL SCHOOL LUNCH,1840808.63
2016,West Haven,NONPUBLIC HEALTH SERVICES,63986.0
2016,West Haven,SCHOOL BREAKFAST PROGRAM,535636.97
2016,West Haven,SCHOOL READINESS AND CHILD DAY CARE GRANT PROGRAM,1943410.0
2016,West Haven,SCHOOL READINESS QE,33318.0
2016,West Haven,SPEC ED AG  PLACEMENTS   EXCESS COST,55937.0
2016,West Haven,SPEC ED AG PLACEMENTS   EXCESS COST,2112085.0
2016,West Haven,STATE SCHOOL BREAKFAST,29217.0
2016,West Haven,TITLE I IMPROVING BASIC PROGRAMS,2201049.0
2016,West Haven,TITLE II PART A TEACHERS,231541.0
2016,West Haven,TITLE III PART A ENGLISH LANG  ACQUIS,116557.0
2016,West Haven,TRANSPORTATION NONPUBLIC,106169.0
2016,West Haven,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,488923.0
2016,West Haven,YOUTH SERVICE BUREAU,40533.0
2016,West Haven,YOUTH SERVICE BUREAU ENHANCEMENT,0.0
2016,Westbrook,ADULT EDUCATION   COOPERATIVE,1843.0
2016,Westbrook,BILINGUAL EDUCATION,1767.0
2016,Westbrook,CHILD NUTRITION STATE MATCHING GRANT,2175.0
2016,Westbrook,EDUCATION EQUALIZATION,440916.0
2016,Westbrook,HEALTH FOODS INITIATIVE,4471.0
2016,Westbrook,IDEA  PART B  SECTION,6570.0
2016,Westbrook,IDEA PART B  SECTION,139408.0
2016,Westbrook,NATIONAL SCHOOL LUNCH,56951.81999999999
2016,Westbrook,SCHOOL BREAKFAST PROGRAM,4951.78
2016,Westbrook,SPEC ED AG  PLACEMENTS   EXCESS COST,5579.0
2016,Westbrook,SPEC ED AG PLACEMENTS   EXCESS COST,39877.0
2016,Westbrook,STATE SCHOOL BREAKFAST,9031.0
2016,Westbrook,TITLE I IMPROVING BASIC PROGRAMS,65631.0
2016,Westbrook,TITLE II PART A TEACHERS,17913.0
2016,Westbrook,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,5506.0
2016,Westbrook,YOUTH SERVICE BUREAU,14000.0
2016,Westbrook,YOUTH SERVICE BUREAU ENHANCEMENT,3071.0
2016,Weston,ADULT EDUCATION   COOPERATIVE,81.0
2016,Weston,CHILD NUTRITION STATE MATCHING GRANT,6438.0
2016,Weston,EDUCATION EQUALIZATION,893260.0
2016,Weston,HIGH QUALITY SCHLS   COMMON CORE IMPLEM,52125.0
2016,Weston,IDEA  PART B  SECTION,17983.0
2016,Weston,IDEA PART B  SECTION,492173.0
2016,Weston,NATIONAL SCHOOL LUNCH,50698.29
2016,Weston,OPEN CHOICE PGM RECEIVING DIST ADVANCE,12750.0
2016,Weston,OPEN CHOICE PROGRAM RECEIVING DIST,35250.0
2016,Weston,SPEC ED AG PLACEMENTS   EXCESS COST,815519.0
2016,Weston,TITLE I IMPROVING BASIC PROGRAMS,73634.0
2016,Weston,TITLE II PART A TEACHERS,27133.0
2016,Weston,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,252.0
2016,Weston,YOUTH SERVICE BUREAU,14000.0
2016,Weston,YOUTH SERVICE BUREAU ENHANCEMENT,4653.0
2016,Westport,ADULT EDUCATION   COOPERATIVE,183.0
2016,Westport,CARL D PERKINS CAREER   TECH  EDUC  ACT,35522.0
2016,Westport,CHILD NUTRITION STATE MATCHING GRANT,15783.0
2016,Westport,EDUCATION EQUALIZATION,1997431.0
2016,Westport,HIGH QUALITY SCHLS   COMMON CORE IMPLEM,126390.0
2016,Westport,IDEA  PART B  SECTION,27864.0
2016,Westport,IDEA PART B  SECTION,1218248.0
2016,Westport,NATIONAL SCHOOL LUNCH,156793.75
2016,Westport,NONPUBLIC HEALTH SERVICES,3831.0
2016,Westport,OP CH SUPPLEMENTAL FOR INCREASED ENROLLMENT,1747.0
2016,Westport,OPEN CHOICE PGM RECEIVING DIST ADVANCE,38119.0
2016,Westport,OPEN CHOICE PROGRAM RECEIVING DIST,126318.0
2016,Westport,SCHOOL BREAKFAST PROGRAM,1295.3899999999999
2016,Westport,SPEC ED AG  PLACEMENTS   EXCESS COST,56555.0
2016,Westport,SPEC ED AG PLACEMENTS   EXCESS COST,513921.0
2016,Westport,TITLE I IMPROVING BASIC PROGRAMS,173905.0
2016,Westport,TITLE II PART A TEACHERS,86157.0
2016,Westport,TITLE III PART A ENGLISH LANG  ACQUIS,16847.0
2016,Westport,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,252.0
2016,Westport,YOUTH SERVICE BUREAU,21472.0
2016,Westport,YOUTH SERVICE BUREAU ENHANCEMENT,5817.0
2016,Wethersfield,ADULT EDUCATION   COOPERATIVE,30445.0
2016,Wethersfield,CARL D PERKINS CAREER   TECH  EDUC  ACT,31986.0
2016,Wethersfield,CHILD NUTRITION STATE MATCHING GRANT,14325.0
2016,Wethersfield,EDUCATION EQUALIZATION,8998412.0
2016,Wethersfield,HEALTH FOODS INITIATIVE,31345.0
2016,Wethersfield,HIGH QUALITY SCHLS   COMMON CORE IMPLEM,79400.0
2016,Wethersfield,IDEA  PART B  SECTION,11507.0
2016,Wethersfield,IDEA PART B  SECTION,603512.0
2016,Wethersfield,MAGNET SCHOOL TRANSPORTATION,2000.0
2016,Wethersfield,NATIONAL SCHOOL LUNCH,406390.32
2016,Wethersfield,NONPUBLIC HEALTH SERVICES,16113.0
2016,Wethersfield,OP CH SUPPLEMENTAL FOR INCREASED ENROLLMENT,2183.0
2016,Wethersfield,OPEN CHOICE PGM RECEIVING DIST ADVANCE,87432.0
2016,Wethersfield,OPEN CHOICE PROGRAM RECEIVING DIST,284206.0
2016,Wethersfield,SCHOOL BREAKFAST PROGRAM,76561.79
2016,Wethersfield,SHEFF SETTLEMENT,118226.0
2016,Wethersfield,SPEC ED AG  PLACEMENTS   EXCESS COST,55642.0
2016,Wethersfield,SPEC ED AG PLACEMENTS   EXCESS COST,1745791.0
2016,Wethersfield,STATE SCHOOL BREAKFAST,24605.0
2016,Wethersfield,TITLE I IMPROVING BASIC PROGRAMS,265000.0
2016,Wethersfield,TITLE II PART A TEACHERS,61637.0
2016,Wethersfield,TITLE III PART A ENGLISH LANG  ACQUIS,17735.0
2016,Wethersfield,TRANSPORTATION NONPUBLIC,19990.0
2016,Wethersfield,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,86530.0
2016,Wethersfield,YOUTH SERVICE BUREAU,20980.0
2016,Wethersfield,YOUTH SERVICE BUREAU ENHANCEMENT,5817.0
2016,Wilton,ADULT EDUCATION   COOPERATIVE,113.0
2016,Wilton,CARL D PERKINS CAREER   TECH  EDUC  ACT,20000.0
2016,Wilton,CHILD NUTRITION STATE MATCHING GRANT,6861.0
2016,Wilton,EDUCATION EQUALIZATION,1511698.0
2016,Wilton,HIGH QUALITY SCHLS   COMMON CORE IMPLEM,93170.0
2016,Wilton,IDEA  PART B  SECTION,33002.0
2016,Wilton,IDEA PART B  SECTION,774754.0
2016,Wilton,MAGNET SCHOOL TRANSPORTATION,6500.0
2016,Wilton,NATIONAL SCHOOL LUNCH,51402.84999999999
2016,Wilton,NONPUBLIC HEALTH SERVICES,2723.0
2016,Wilton,SPEC ED AG PLACEMENTS   EXCESS COST,1220354.0
2016,Wilton,TITLE I IMPROVING BASIC PROGRAMS,105596.0
2016,Wilton,TITLE II PART A TEACHERS,59909.0
2016,Wilton,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,252.0
2016,Wilton,YOUTH SERVICE BUREAU,14000.0
2016,Wilton,YOUTH SERVICE BUREAU ENHANCEMENT,5817.0
2016,Winchester,ADULT EDUCATION   COOPERATIVE,11513.0
2016,Winchester,AFTER SCHOOL PROGRAM,150332.0
2016,Winchester,CHILD NUTRITION STATE MATCHING GRANT,4372.0
2016,Winchester,COMMISSIONER S NETWORK,150000.0
2016,Winchester,ECS ALLIANCE DISTRICT,378989.0
2016,Winchester,EDUCATION EQUALIZATION,7833265.0
2016,Winchester,FAMILY RESOURCE CENTER PGM,108518.0
2016,Winchester,HEALTH FOODS INITIATIVE,8022.0
2016,Winchester,HIGH QUALITY SCHLS   COMMON CORE IMPLEM,12798.0
2016,Winchester,IDEA  PART B  SECTION,13626.0
2016,Winchester,IDEA PART B  SECTION,343887.0
2016,Winchester,NATIONAL SCHOOL LUNCH,168372.7
2016,Winchester,NONPUBLIC HEALTH SERVICES,19979.0
2016,Winchester,PRIMARY MENTAL HEALTH,3000.0
2016,Winchester,SCHOOL ACCOUNTABILITY GRANT,93000.0
2016,Winchester,SCHOOL ACCT WINCHESTER OPS,450000.0
2016,Winchester,SCHOOL BREAKFAST PROGRAM,43839.57
2016,Winchester,SCHOOL READINESS,275764.0
2016,Winchester,SCHOOL READINESS QE,3881.0
2016,Winchester,SFSP COMBINED,0.0
2016,Winchester,SPEC ED AG  PLACEMENTS   EXCESS COST,257291.0
2016,Winchester,SPEC ED AG PLACEMENTS   EXCESS COST,668770.0
2016,Winchester,STATE CHARTER SCHLS,990000.0
2016,Winchester,STATE SCHOOL BREAKFAST,9114.0
2016,Winchester,SUMMER FOOD SERVICE PROG   ADMIN,509.72999999999996
2016,Winchester,SUMMER FOOD SERVICE PROGRAM   OPR,5850.9
2016,Winchester,TITLE I IMPROVING BASIC PROGRAMS,224080.0
2016,Winchester,TITLE II PART A TEACHERS,46222.0
2016,Winchester,TRANSPORTATION NONPUBLIC,14068.0
2016,Winchester,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,81951.0
2016,Winchester,YOUTH SERVICE BUREAU,17031.0
2016,Winchester,YOUTH SERVICE BUREAU ENHANCEMENT,4653.0
2016,Windham,ADULT EDUCATION   COOPERATIVE,289251.0
2016,Windham,AFTER SCHOOL PROGRAM,171345.0
2016,Windham,BILINGUAL EDUCATION,66616.0
2016,Windham,BILINGUAL EDUCATION ELP,200000.0
2016,Windham,CHILD   ADULT CARE   CASH IN LIEU COMMOD,1821.71
2016,Windham,CHILD   ADULT FOOD PROGRAM   PGM,23447.26
2016,Windham,CHILD NUTRITION STATE MATCHING GRANT,22176.0
2016,Windham,COMMISSIONER S NETWORK,587840.0
2016,Windham,ECS ALLIANCE DISTRICT,3046307.0
2016,Windham,EDUCATION EQUALIZATION,24140344.0
2016,Windham,EDUCATION OF HOMELESS CHILDREN AND YOUTH,40000.0
2016,Windham,EXTENDED SCHOOL HOURS,61072.0
2016,Windham,FAMILY RESOURCE CENTER PGM,217036.0
2016,Windham,FRESH FRUIT   VEGETABLE PROGRAM,8620.87
2016,Windham,FRESH FRUIT AND VEG,68157.85999999999
2016,Windham,HEALTH FOODS INITIATIVE,44597.0
2016,Windham,HIGH QUALITY SCHLS   COMMON CORE IMPLEM,69498.0
2016,Windham,IDEA  PART B  SECTION,40143.0
2016,Windham,IDEA PART B  SECTION,773875.0
2016,Windham,LOW PERFORMING SCHOOLS,200000.0
2016,Windham,MAGNET SCHOOL OPERATING,2408725.0
2016,Windham,MAGNET SCHOOL TRANSPORTATION,32993.0
2016,Windham,NATIONAL SCHOOL LUNCH,1387487.16
2016,Windham,NONPUBLIC HEALTH SERVICES,36312.0
2016,Windham,PRIORITY SCHOOL DISTRICTS,1037095.0
2016,Windham,RURAL AND LOW INCOME SCHOOLS,6158.0
2016,Windham,SCHOOL ACCOUNTABILITY   SUMMER SCHOOL,67473.0
2016,Windham,SCHOOL BREAKFAST PROGRAM,457708.00999999995
2016,Windham,SCHOOL READINESS AND CHILD DAY CARE GRANT PROGRAM,1503852.0
2016,Windham,SCHOOL READINESS QE,13963.0
2016,Windham,SFSP COMBINED,0.0
2016,Windham,SPEC ED AG  PLACEMENTS   EXCESS COST,292690.0
2016,Windham,SPEC ED AG PLACEMENTS   EXCESS COST,530156.0
2016,Windham,SPECIAL MASTER,358936.0
2016,Windham,ST CENTURY COMMUNITY LEARNING CENTERS,275000.0
2016,Windham,STATE CHARTER SCHLS,1584000.0
2016,Windham,STATE SCHOOL BREAKFAST,28592.0
2016,Windham,SUMMER FOOD SERVICE PROG   ADMIN,6670.780000000001
2016,Windham,SUMMER FOOD SERVICE PROGRAM   OPR,64610.520000000004
2016,Windham,SUPPORTS FOR PREGNANT AND PARENTING TEENS,119500.0
2016,Windham,TITLE I IMPROVING BASIC PROGRAMS,1449111.0
2016,Windham,TITLE II PART A TEACHERS,252433.0
2016,Windham,TITLE III PART A ENGLISH LANG  ACQUIS,118576.0
2016,Windham,TRANSPORTATION NONPUBLIC,41981.0
2016,Windham,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,290739.0
2016,Windham,YOUNG PARENTS PROGRAM,42469.0
2016,Windsor,ADULT EDUCATION   PROVIDER,55061.0
2016,Windsor,CARL D PERKINS  INNOVATION,56820.0
2016,Windsor,CARL D PERKINS CAREER   TECH  EDUC  ACT,40403.0
2016,Windsor,CHILD   ADULT CARE   CASH IN LIEU COMMOD,1389.56
2016,Windsor,CHILD   ADULT FOOD PROGRAM   PGM,16894.95
2016,Windsor,CHILD NUTRITION STATE MATCHING GRANT,21879.0
2016,Windsor,ECS ALLIANCE DISTRICT,1050981.0
2016,Windsor,EDUCATION EQUALIZATION,11364915.0
2016,Windsor,FAMILY RESOURCE CENTER PGM,108518.0
2016,Windsor,HEALTH FOODS INITIATIVE,49489.0
2016,Windsor,HIGH QUALITY SCHLS   COMMON CORE IMPLEM,68913.0
2016,Windsor,IDEA  PART B  SECTION,18945.0
2016,Windsor,IDEA PART B  SECTION,820000.0
2016,Windsor,MAGNET SCHOOL TRANSPORTATION,45300.0
2016,Windsor,NATIONAL SCHOOL LUNCH,869914.3400000001
2016,Windsor,NONPUBLIC HEALTH SERVICES,39662.0
2016,Windsor,OPEN CHOICE PROGRAM RECEIVING DIST,3000.0
2016,Windsor,SCHOOL BREAKFAST PROGRAM,275846.84
2016,Windsor,SCHOOL READINESS,290636.0
2016,Windsor,SCHOOL READINESS QE,3881.0
2016,Windsor,SFSP COMBINED,0.0
2016,Windsor,SMART START,300000.0
2016,Windsor,SPEC ED AG  PLACEMENTS   EXCESS COST,461591.0
2016,Windsor,SPEC ED AG PLACEMENTS   EXCESS COST,707810.0
2016,Windsor,STATE SCHOOL BREAKFAST,28609.0
2016,Windsor,SUMMER FOOD SERVICE PROG   ADMIN,2200.08
2016,Windsor,SUMMER FOOD SERVICE PROGRAM   OPR,20309.050000000003
2016,Windsor,TITLE I IMPROVING BASIC PROGRAMS,380000.0
2016,Windsor,TITLE II PART A TEACHERS,47585.0
2016,Windsor,TITLE III PART A ENGLISH LANG  ACQUIS,22040.0
2016,Windsor,TRANSPORTATION NONPUBLIC,71137.0
2016,Windsor,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,189391.0
2016,Windsor,YOUTH SERVICE BUREAU,19466.0
2016,Windsor,YOUTH SERVICE BUREAU ENHANCEMENT,5817.0
2016,Windsor Locks,ADULT EDUCATION   PROVIDER,25080.0
2016,Windsor Locks,CARL D PERKINS  INNOVATION,18800.0
2016,Windsor Locks,CARL D PERKINS CAREER   TECH  EDUC  ACT,18556.0
2016,Windsor Locks,CHILD NUTRITION STATE MATCHING GRANT,8092.0
2016,Windsor Locks,ECS ALLIANCE DISTRICT,622417.0
2016,Windsor Locks,EDUCATION EQUALIZATION,4642005.0
2016,Windsor Locks,HEALTH FOODS INITIATIVE,16630.0
2016,Windsor Locks,IDEA  PART B  SECTION,21941.0
2016,Windsor Locks,IDEA PART B  SECTION,381817.0
2016,Windsor Locks,NATIONAL SCHOOL LUNCH,284971.7
2016,Windsor Locks,OP CH SUPPLEMENTAL FOR INCREASED ENROLLMENT,7424.0
2016,Windsor Locks,OPEN CHOICE PGM RECEIVING DIST ADVANCE,166557.0
2016,Windsor Locks,OPEN CHOICE PROGRAM RECEIVING DIST,637345.0
2016,Windsor Locks,PRIMARY MENTAL HEALTH,16009.0
2016,Windsor Locks,SCHOOL BREAKFAST PROGRAM,60614.770000000004
2016,Windsor Locks,SCHOOL READINESS,226800.0
2016,Windsor Locks,SCHOOL READINESS QE,3881.0
2016,Windsor Locks,SHEFF SETTLEMENT,176650.0
2016,Windsor Locks,SPEC ED AG PLACEMENTS   EXCESS COST,10996.0
2016,Windsor Locks,STATE SCHOOL BREAKFAST,12296.0
2016,Windsor Locks,TITLE I IMPROVING BASIC PROGRAMS,235230.0
2016,Windsor Locks,TITLE II PART A TEACHERS,27288.0
2016,Windsor Locks,TITLE III PART A ENGLISH LANG  ACQUIS,18782.0
2016,Windsor Locks,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,78302.0
2016,Windsor Locks,YOUTH SERVICE BUREAU,14000.0
2016,Windsor Locks,YOUTH SERVICE BUREAU ENHANCEMENT,4653.0
2016,Wolcott,ADULT EDUCATION   COOPERATIVE,4514.0
2016,Wolcott,CARL D PERKINS CAREER   TECH  EDUC  ACT,21198.0
2016,Wolcott,CHILD NUTRITION STATE MATCHING GRANT,11319.0
2016,Wolcott,EDUCATION EQUALIZATION,13629079.0
2016,Wolcott,FEDERAL PRESCHOOL DEVELOPMENT GRANT,243620.0
2016,Wolcott,HEALTH FOODS INITIATIVE,23261.0
2016,Wolcott,HIGH QUALITY SCHLS   COMMON CORE IMPLEM,50600.0
2016,Wolcott,IDEA  PART B  SECTION,26643.0
2016,Wolcott,IDEA PART B  SECTION,461320.0
2016,Wolcott,MAGNET SCHOOL TRANSPORTATION,192400.0
2016,Wolcott,NATIONAL SCHOOL LUNCH,263623.01
2016,Wolcott,SCHOOL BREAKFAST PROGRAM,29863.72
2016,Wolcott,SCHOOL READINESS,187404.0
2016,Wolcott,SCHOOL READINESS QE,37330.0
2016,Wolcott,SPEC ED AG  PLACEMENTS   EXCESS COST,61820.0
2016,Wolcott,SPEC ED AG PLACEMENTS   EXCESS COST,592461.0
2016,Wolcott,STATE SCHOOL BREAKFAST,12209.0
2016,Wolcott,TITLE I IMPROVING BASIC PROGRAMS,250705.0
2016,Wolcott,TITLE II PART A TEACHERS,31318.0
2016,Wolcott,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,131965.0
2016,Woodstock,ADULT EDUCATION   COOPERATIVE,9056.0
2016,Woodstock,CHILD NUTRITION STATE MATCHING GRANT,3264.0
2016,Woodstock,EDUCATION EQUALIZATION,5463678.0
2016,Woodstock,HEALTH FOODS INITIATIVE,6709.0
2016,Woodstock,HIGH QUALITY SCHLS   COMMON CORE IMPLEM,19118.0
2016,Woodstock,IDEA  PART B  SECTION,12284.0
2016,Woodstock,IDEA PART B  SECTION,336612.0
2016,Woodstock,MAGNET SCHOOL TRANSPORTATION,3900.0
2016,Woodstock,NATIONAL SCHOOL LUNCH,70249.54999999999
2016,Woodstock,SPEC ED AG  PLACEMENTS   EXCESS COST,23468.0
2016,Woodstock,SPEC ED AG PLACEMENTS   EXCESS COST,247961.0
2016,Woodstock,TITLE I IMPROVING BASIC PROGRAMS,86915.0
2016,Woodstock,TITLE II PART A TEACHERS,32273.0
2016,Woodstock,TRANSPORTATION OF SCHOOL CHILDREN PUBLIC,62945.0
2017,Ansonia,ADULT EDUCATION   COOPERATIVE,109258.0
2017,Ansonia,CARL D PERKINS CAREER   TECH  EDUC  ACT,42012.0
2017,Ansonia,CARL PERKINS,28226.0
2017,Ansonia,CHILD   ADULT CARE   CASH IN LIEU COMMOD,5086.11
2017,Ansonia,CHILD   ADULT FOOD PROGRAM   PGM,69384.31
2017,Ansonia,CHILD NUTRITION STATE MATCHING GRANT,15415.0
2017,Ansonia,ECS ALLIANCE DISTRICT,1560625.0
2017,Ansonia,EDUCATION EQUALIZATION,14918869.0
2017,Ansonia,HEALTH FOODS INITIATIVE,30310.0
2017,Ansonia,IDEA  PART B  SECTION,7205.0
2017,Ansonia,IDEA PART B  SECTION,637040.0
2017,Ansonia,LOW PERFORMING SCHOOLS,300000.0
2017,Ansonia,MAGNET SCHOOL TRANSPORTATION,1800.0
2017,Ansonia,NATIONAL SCHOOL LUNCH,782580.6300000001
2017,Ansonia,NONPUBLIC HEALTH SERVICES,8364.0
2017,Ansonia,OP CH SUPPLEMENTAL FOR INCREASED ENROLLMENT,1485.0
2017,Ansonia,OPEN CHOICE PROGRAM RECEIVING DIST,18000.0
2017,Ansonia,SCHOOL BREAKFAST PROGRAM,350238.0
2017,Ansonia,SCHOOL READINESS AND CHILD DAY CARE GRANT PROGRAM,1090996.0
2017,Ansonia,SCHOOL READINESS QE,6447.0
2017,Ansonia,SMART START,130000.0
2017,Ansonia,SPEC ED AG  PLACEMENTS   EXCESS COST,126693.0
2017,Ansonia,SPEC ED AG PLACEMENTS   EXCESS COST,1238505.0
2017,Ansonia,ST CENTURY COMMUNITY LEARNING CENTERS,178681.0
2017,Ansonia,STATE SCHOOL BREAKFAST,12078.0
2017,Ansonia,SUMMER ADMIN,20286.65
2017,Ansonia,SUMMER FOOD SERVICE PROGRAM   OPR,197264.38
2017,Ansonia,TITLE I IMPROVING BASIC PROGRAMS,808580.0
2017,Ansonia,TITLE II PART A TEACHERS,120144.0
2017,Ansonia,TITLE III PART A ENGLISH LANG  ACQUIS,11725.0
2017,Ansonia,YOUTH SERVICE BUREAU,15854.0
2017,Ansonia,YOUTH SERVICE BUREAU ENHANCEMENT,6250.0
2017,Avon,ADULT EDUCATION   COOPERATIVE,2014.0
2017,Avon,CHILD NUTRITION STATE MATCHING GRANT,8455.0
2017,Avon,EDUCATION EQUALIZATION,753989.0
2017,Avon,HEALTH FOODS INITIATIVE,17140.0
2017,Avon,IDEA  PART B  SECTION,16132.0
2017,Avon,IDEA PART B  SECTION,689730.0
2017,Avon,IMMIGRANT   YOUTH EDUCATION PROGRAM,27396.0
2017,Avon,NATIONAL SCHOOL LUNCH,113379.71
2017,Avon,OPEN CHOICE PROGRAM RECEIVING DIST,1068911.0
2017,Avon,SCHOOL BREAKFAST PROGRAM,12704.399999999998
2017,Avon,SHEFF SETTLEMENT,101225.0
2017,Avon,SPEC ED AG  PLACEMENTS   EXCESS COST,78491.0
2017,Avon,SPEC ED AG PLACEMENTS   EXCESS COST,1237646.0
2017,Avon,TITLE I IMPROVING BASIC PROGRAMS,140859.0
2017,Avon,TITLE II PART A TEACHERS,32214.0
2017,Avon,YOUTH SERVICE BUREAU,14000.0
2017,Avon,YOUTH SERVICE BUREAU ENHANCEMENT,6250.0
2017,Berlin,ADULT EDUCATION   PROVIDER,15431.0
2017,Berlin,CARL D PERKINS CAREER   TECH  EDUC  ACT,23144.0
2017,Berlin,CHILD NUTRITION STATE MATCHING GRANT,8074.0
2017,Berlin,EDUCATION EQUALIZATION,6233686.0
2017,Berlin,HEALTH FOODS INITIATIVE,16367.0
2017,Berlin,IDEA  PART B  SECTION,21210.0
2017,Berlin,IDEA PART B  SECTION,597011.0
2017,Berlin,NATIONAL SCHOOL LUNCH,174459.0
2017,Berlin,NONPUBLIC HEALTH SERVICES,24987.0
2017,Berlin,OPEN CHOICE PROGRAM RECEIVING DIST,584509.0
2017,Berlin,SCHOOL BREAKFAST PROGRAM,27394.17
2017,Berlin,SHEFF SETTLEMENT,85850.0
2017,Berlin,SPEC ED AG PLACEMENTS   EXCESS COST,605861.0
2017,Berlin,STATE SCHOOL BREAKFAST,14441.0
2017,Berlin,TITLE I IMPROVING BASIC PROGRAMS,347126.0
2017,Berlin,TITLE II PART A TEACHERS,56202.0
2017,Berlin,TITLE III PART A ENGLISH LANG  ACQUIS,17580.0
2017,Berlin,YOUTH SERVICE BUREAU,14000.0
2017,Berlin,YOUTH SERVICE BUREAU ENHANCEMENT,6250.0
2017,Bethel,ADULT EDUCATION   COOPERATIVE,12891.0
2017,Bethel,CARL D PERKINS CAREER   TECH  EDUC  ACT,23536.0
2017,Bethel,CHILD NUTRITION STATE MATCHING GRANT,12131.0
2017,Bethel,EDUCATION EQUALIZATION,8128052.0
2017,Bethel,HEALTH FOODS INITIATIVE,24591.0
2017,Bethel,IDEA  PART B  SECTION,26109.0
2017,Bethel,IDEA PART B  SECTION,473577.0
2017,Bethel,MAGNET SCHOOL TRANSPORTATION,33800.0
2017,Bethel,NATIONAL SCHOOL LUNCH,298462.68
2017,Bethel,NONPUBLIC HEALTH SERVICES,5196.0
