City,report_year,index,Assignment Category,Educator Type,FTE Count,OrganizationCode,OrganizationType,Education spending,Enrollment
TRUMBULL,2010,Cooperative Educational Services,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,58.0,2430014,Regional Education Service Center School Districts,92778603.0,6856.73
TRUMBULL,2010,Cooperative Educational Services,Instructional Specialists Who Support Teachers,Certified,11.1,2430014,Regional Education Service Center School Districts,92778603.0,6856.73
TRUMBULL,2010,Cooperative Educational Services,Administrators  Coordinators and Department Chairs - District Central Office,Certified,4.0,2430014,Regional Education Service Center School Districts,92778603.0,6856.73
TRUMBULL,2010,Cooperative Educational Services,Library/Media - Specialists (Certified),Certified,1.0,2430014,Regional Education Service Center School Districts,92778603.0,6856.73
TRUMBULL,2010,Trumbull School District,Administrators  Coordinators and Department Chairs - School Level,Certified,27.5,1440011,Public School Districts,92778603.0,6856.73
TRUMBULL,2010,Trumbull School District,Counselors  Social Workers  and School Psychologists,Certified,45.6,1440011,Public School Districts,92778603.0,6856.73
TRUMBULL,2010,Trumbull School District,General Education - Teachers and Instructors,Certified,414.5,1440011,Public School Districts,92778603.0,6856.73
TRUMBULL,2010,Trumbull School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,25.0,1440011,Public School Districts,92778603.0,6856.73
TRUMBULL,2010,Trumbull School District,Library/Media - Support Staff,Non-Certified,3.0,1440011,Public School Districts,92778603.0,6856.73
TRUMBULL,2010,Trumbull School District,School Nurses,Non-Certified,11.5,1440011,Public School Districts,92778603.0,6856.73
TRUMBULL,2010,Trumbull School District,Special Education - Teachers and Instructors,Certified,63.0,1440011,Public School Districts,92778603.0,6856.73
TRUMBULL,2010,Trumbull School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,90.6,1440011,Public School Districts,92778603.0,6856.73
TRUMBULL,2010,Trumbull School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,326.2,1440011,Public School Districts,92778603.0,6856.73
TRUMBULL,2010,Trumbull School District,Instructional Specialists Who Support Teachers,Certified,23.1,1440011,Public School Districts,92778603.0,6856.73
TRUMBULL,2010,Trumbull School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,5.0,1440011,Public School Districts,92778603.0,6856.73
TRUMBULL,2010,Trumbull School District,Library/Media - Specialists (Certified),Certified,10.0,1440011,Public School Districts,92778603.0,6856.73
CORNWALL,2010,Cornwall School District,Administrators  Coordinators and Department Chairs - School Level,Certified,1.0,0310011,Public School Districts,4082378.0,182.19
CORNWALL,2010,Cornwall School District,Counselors  Social Workers  and School Psychologists,Certified,0.5,0310011,Public School Districts,4082378.0,182.19
CORNWALL,2010,Cornwall School District,General Education - Teachers and Instructors,Certified,13.7,0310011,Public School Districts,4082378.0,182.19
CORNWALL,2010,Cornwall School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,1.6,0310011,Public School Districts,4082378.0,182.19
CORNWALL,2010,Cornwall School District,Library/Media - Support Staff,Non-Certified,0.0,0310011,Public School Districts,4082378.0,182.19
CORNWALL,2010,Cornwall School District,School Nurses,Non-Certified,0.8,0310011,Public School Districts,4082378.0,182.19
CORNWALL,2010,Cornwall School District,Special Education - Teachers and Instructors,Certified,1.0,0310011,Public School Districts,4082378.0,182.19
CORNWALL,2010,Cornwall School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,2.9,0310011,Public School Districts,4082378.0,182.19
CORNWALL,2010,Cornwall School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,4.8,0310011,Public School Districts,4082378.0,182.19
CORNWALL,2010,Cornwall School District,Instructional Specialists Who Support Teachers,Certified,0.4,0310011,Public School Districts,4082378.0,182.19
CORNWALL,2010,Cornwall School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,0.5,0310011,Public School Districts,4082378.0,182.19
CORNWALL,2010,Cornwall School District,Library/Media - Specialists (Certified),Certified,1.0,0310011,Public School Districts,4082378.0,182.19
COVENTRY,2010,Coventry School District,Administrators  Coordinators and Department Chairs - School Level,Certified,6.3,0320011,Public School Districts,25029076.0,1987.86
COVENTRY,2010,Coventry School District,Counselors  Social Workers  and School Psychologists,Certified,11.6,0320011,Public School Districts,25029076.0,1987.86
COVENTRY,2010,Coventry School District,General Education - Teachers and Instructors,Certified,122.7,0320011,Public School Districts,25029076.0,1987.86
COVENTRY,2010,Coventry School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,16.2,0320011,Public School Districts,25029076.0,1987.86
COVENTRY,2010,Coventry School District,Library/Media - Support Staff,Non-Certified,3.0,0320011,Public School Districts,25029076.0,1987.86
COVENTRY,2010,Coventry School District,School Nurses,Non-Certified,4.0,0320011,Public School Districts,25029076.0,1987.86
COVENTRY,2010,Coventry School District,Special Education - Teachers and Instructors,Certified,20.5,0320011,Public School Districts,25029076.0,1987.86
COVENTRY,2010,Coventry School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,29.5,0320011,Public School Districts,25029076.0,1987.86
COVENTRY,2010,Coventry School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,83.5,0320011,Public School Districts,25029076.0,1987.86
COVENTRY,2010,Coventry School District,Instructional Specialists Who Support Teachers,Certified,4.9,0320011,Public School Districts,25029076.0,1987.86
COVENTRY,2010,Coventry School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,1.5,0320011,Public School Districts,25029076.0,1987.86
COVENTRY,2010,Coventry School District,Library/Media - Specialists (Certified),Certified,1.0,0320011,Public School Districts,25029076.0,1987.86
CROMWELL,2010,Cromwell School District,Administrators  Coordinators and Department Chairs - School Level,Certified,7.0,0330011,Public School Districts,26596305.0,2050.33
CROMWELL,2010,Cromwell School District,Counselors  Social Workers  and School Psychologists,Certified,9.0,0330011,Public School Districts,26596305.0,2050.33
CROMWELL,2010,Cromwell School District,General Education - Teachers and Instructors,Certified,134.9,0330011,Public School Districts,26596305.0,2050.33
CROMWELL,2010,Cromwell School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,15.0,0330011,Public School Districts,26596305.0,2050.33
CROMWELL,2010,Cromwell School District,Library/Media - Support Staff,Non-Certified,2.0,0330011,Public School Districts,26596305.0,2050.33
CROMWELL,2010,Cromwell School District,School Nurses,Non-Certified,4.0,0330011,Public School Districts,26596305.0,2050.33
CROMWELL,2010,Cromwell School District,Special Education - Teachers and Instructors,Certified,22.5,0330011,Public School Districts,26596305.0,2050.33
CROMWELL,2010,Cromwell School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,27.5,0330011,Public School Districts,26596305.0,2050.33
CROMWELL,2010,Cromwell School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,97.9,0330011,Public School Districts,26596305.0,2050.33
CROMWELL,2010,Cromwell School District,Instructional Specialists Who Support Teachers,Certified,8.0,0330011,Public School Districts,26596305.0,2050.33
CROMWELL,2010,Cromwell School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,3.0,0330011,Public School Districts,26596305.0,2050.33
CROMWELL,2010,Cromwell School District,Library/Media - Specialists (Certified),Certified,4.0,0330011,Public School Districts,26596305.0,2050.33
DANBURY,2010,Danbury School District,Administrators  Coordinators and Department Chairs - School Level,Certified,32.2,0340011,Public School Districts,117631730.0,10255.04
DANBURY,2010,Danbury School District,Counselors  Social Workers  and School Psychologists,Certified,49.6,0340011,Public School Districts,117631730.0,10255.04
DANBURY,2010,Danbury School District,General Education - Teachers and Instructors,Certified,581.5,0340011,Public School Districts,117631730.0,10255.04
DANBURY,2010,Danbury School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,68.6,0340011,Public School Districts,117631730.0,10255.04
DANBURY,2010,Danbury School District,Library/Media - Support Staff,Non-Certified,6.3,0340011,Public School Districts,117631730.0,10255.04
DANBURY,2010,Danbury School District,School Nurses,Non-Certified,20.1,0340011,Public School Districts,117631730.0,10255.04
DANBURY,2010,Danbury School District,Special Education - Teachers and Instructors,Certified,89.7,0340011,Public School Districts,117631730.0,10255.04
DANBURY,2010,Danbury School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,179.5,0340011,Public School Districts,117631730.0,10255.04
DANBURY,2010,Danbury School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,340.5,0340011,Public School Districts,117631730.0,10255.04
DANBURY,2010,Danbury School District,Instructional Specialists Who Support Teachers,Certified,32.1,0340011,Public School Districts,117631730.0,10255.04
DANBURY,2010,Danbury School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,17.4,0340011,Public School Districts,117631730.0,10255.04
DANBURY,2010,Danbury School District,Library/Media - Specialists (Certified),Certified,20.0,0340011,Public School Districts,117631730.0,10255.04
DARIEN,2010,Darien School District,Administrators  Coordinators and Department Chairs - School Level,Certified,21.1,0350011,Public School Districts,76971943.0,4794.63
DARIEN,2010,Darien School District,Counselors  Social Workers  and School Psychologists,Certified,23.2,0350011,Public School Districts,76971943.0,4794.63
DARIEN,2010,Darien School District,General Education - Teachers and Instructors,Certified,331.6,0350011,Public School Districts,76971943.0,4794.63
DARIEN,2010,Darien School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,32.6,0350011,Public School Districts,76971943.0,4794.63
DARIEN,2010,Darien School District,Library/Media - Support Staff,Non-Certified,9.5,0350011,Public School Districts,76971943.0,4794.63
DARIEN,2010,Darien School District,School Nurses,Non-Certified,13.0,0350011,Public School Districts,76971943.0,4794.63
DARIEN,2010,Darien School District,Special Education - Teachers and Instructors,Certified,60.4,0350011,Public School Districts,76971943.0,4794.63
DARIEN,2010,Darien School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,58.3,0350011,Public School Districts,76971943.0,4794.63
DARIEN,2010,Darien School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,148.8,0350011,Public School Districts,76971943.0,4794.63
DARIEN,2010,Darien School District,Instructional Specialists Who Support Teachers,Certified,29.4,0350011,Public School Districts,76971943.0,4794.63
DARIEN,2010,Darien School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,8.2,0350011,Public School Districts,76971943.0,4794.63
DARIEN,2010,Darien School District,Library/Media - Specialists (Certified),Certified,8.5,0350011,Public School Districts,76971943.0,4794.63
DERBY,2010,Derby School District,Administrators  Coordinators and Department Chairs - School Level,Certified,5.2,0370011,Public School Districts,20036381.0,1580.69
DERBY,2010,Derby School District,Counselors  Social Workers  and School Psychologists,Certified,9.0,0370011,Public School Districts,20036381.0,1580.69
DERBY,2010,Derby School District,General Education - Teachers and Instructors,Certified,91.0,0370011,Public School Districts,20036381.0,1580.69
DERBY,2010,Derby School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,27.0,0370011,Public School Districts,20036381.0,1580.69
DERBY,2010,Derby School District,Library/Media - Support Staff,Non-Certified,2.0,0370011,Public School Districts,20036381.0,1580.69
DERBY,2010,Derby School District,School Nurses,Non-Certified,3.0,0370011,Public School Districts,20036381.0,1580.69
DERBY,2010,Derby School District,Special Education - Teachers and Instructors,Certified,11.5,0370011,Public School Districts,20036381.0,1580.69
DERBY,2010,Derby School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,9.0,0370011,Public School Districts,20036381.0,1580.69
DERBY,2010,Derby School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,50.4,0370011,Public School Districts,20036381.0,1580.69
DERBY,2010,Derby School District,Instructional Specialists Who Support Teachers,Certified,3.0,0370011,Public School Districts,20036381.0,1580.69
DERBY,2010,Derby School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,2.0,0370011,Public School Districts,20036381.0,1580.69
EAST GRANBY,2010,East Granby School District,Administrators  Coordinators and Department Chairs - School Level,Certified,4.7,0400011,Public School Districts,12761001.0,939.07
EAST GRANBY,2010,East Granby School District,Counselors  Social Workers  and School Psychologists,Certified,4.8,0400011,Public School Districts,12761001.0,939.07
EAST GRANBY,2010,East Granby School District,General Education - Teachers and Instructors,Certified,58.8,0400011,Public School Districts,12761001.0,939.07
EAST GRANBY,2010,East Granby School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,5.0,0400011,Public School Districts,12761001.0,939.07
EAST GRANBY,2010,East Granby School District,Library/Media - Support Staff,Non-Certified,0.8,0400011,Public School Districts,12761001.0,939.07
EAST GRANBY,2010,East Granby School District,School Nurses,Non-Certified,3.0,0400011,Public School Districts,12761001.0,939.07
EAST GRANBY,2010,East Granby School District,Special Education - Teachers and Instructors,Certified,8.5,0400011,Public School Districts,12761001.0,939.07
EAST GRANBY,2010,East Granby School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,33.0,0400011,Public School Districts,12761001.0,939.07
EAST GRANBY,2010,East Granby School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,26.2,0400011,Public School Districts,12761001.0,939.07
EAST GRANBY,2010,East Granby School District,Instructional Specialists Who Support Teachers,Certified,1.0,0400011,Public School Districts,12761001.0,939.07
EAST GRANBY,2010,East Granby School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,2.0,0400011,Public School Districts,12761001.0,939.07
EAST GRANBY,2010,East Granby School District,Library/Media - Specialists (Certified),Certified,3.0,0400011,Public School Districts,12761001.0,939.07
EAST HAMPTON,2010,East Hampton School District,Administrators  Coordinators and Department Chairs - School Level,Certified,6.2,0420011,Public School Districts,27509315.0,2040.47
EAST HAMPTON,2010,East Hampton School District,Counselors  Social Workers  and School Psychologists,Certified,11.0,0420011,Public School Districts,27509315.0,2040.47
EAST HAMPTON,2010,East Hampton School District,General Education - Teachers and Instructors,Certified,124.0,0420011,Public School Districts,27509315.0,2040.47
EAST HAMPTON,2010,East Hampton School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,12.9,0420011,Public School Districts,27509315.0,2040.47
EAST HAMPTON,2010,East Hampton School District,Library/Media - Support Staff,Non-Certified,2.6,0420011,Public School Districts,27509315.0,2040.47
EAST HAMPTON,2010,East Hampton School District,School Nurses,Non-Certified,5.0,0420011,Public School Districts,27509315.0,2040.47
EAST HAMPTON,2010,East Hampton School District,Special Education - Teachers and Instructors,Certified,22.0,0420011,Public School Districts,27509315.0,2040.47
EAST HAMPTON,2010,East Hampton School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,47.0,0420011,Public School Districts,27509315.0,2040.47
EAST HAMPTON,2010,East Hampton School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,94.6,0420011,Public School Districts,27509315.0,2040.47
EAST HAMPTON,2010,East Hampton School District,Instructional Specialists Who Support Teachers,Certified,6.0,0420011,Public School Districts,27509315.0,2040.47
EAST HAMPTON,2010,East Hampton School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,3.1,0420011,Public School Districts,27509315.0,2040.47
EAST HAMPTON,2010,East Hampton School District,Library/Media - Specialists (Certified),Certified,2.0,0420011,Public School Districts,27509315.0,2040.47
EAST HARTFORD,2010,East Hartford School District,Administrators  Coordinators and Department Chairs - School Level,Certified,27.8,0430011,Public School Districts,84284000.0,8009.39
EAST HARTFORD,2010,East Hartford School District,Counselors  Social Workers  and School Psychologists,Certified,37.8,0430011,Public School Districts,84284000.0,8009.39
EAST HARTFORD,2010,East Hartford School District,General Education - Teachers and Instructors,Certified,458.9,0430011,Public School Districts,84284000.0,8009.39
EAST HARTFORD,2010,East Hartford School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,95.0,0430011,Public School Districts,84284000.0,8009.39
EAST HARTFORD,2010,East Hartford School District,Library/Media - Support Staff,Non-Certified,12.0,0430011,Public School Districts,84284000.0,8009.39
EAST HARTFORD,2010,East Hartford School District,School Nurses,Non-Certified,17.2,0430011,Public School Districts,84284000.0,8009.39
EAST HARTFORD,2010,East Hartford School District,Special Education - Teachers and Instructors,Certified,76.0,0430011,Public School Districts,84284000.0,8009.39
EAST HARTFORD,2010,East Hartford School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,94.0,0430011,Public School Districts,84284000.0,8009.39
EAST HARTFORD,2010,East Hartford School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,368.5,0430011,Public School Districts,84284000.0,8009.39
EAST HARTFORD,2010,East Hartford School District,Instructional Specialists Who Support Teachers,Certified,27.6,0430011,Public School Districts,84284000.0,8009.39
EAST HARTFORD,2010,East Hartford School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,7.3,0430011,Public School Districts,84284000.0,8009.39
EAST HARTFORD,2010,East Hartford School District,Library/Media - Specialists (Certified),Certified,4.0,0430011,Public School Districts,84284000.0,8009.39
EAST HAVEN,2010,East Haven School District,Administrators  Coordinators and Department Chairs - School Level,Certified,16.6,0440011,Public School Districts,44137267.0,3803.24
EAST HAVEN,2010,East Haven School District,Counselors  Social Workers  and School Psychologists,Certified,19.2,0440011,Public School Districts,44137267.0,3803.24
EAST HAVEN,2010,East Haven School District,General Education - Teachers and Instructors,Certified,223.8,0440011,Public School Districts,44137267.0,3803.24
EAST HAVEN,2010,East Haven School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,25.1,0440011,Public School Districts,44137267.0,3803.24
EAST HAVEN,2010,East Haven School District,Library/Media - Support Staff,Non-Certified,4.7,0440011,Public School Districts,44137267.0,3803.24
EAST HAVEN,2010,East Haven School District,School Nurses,Non-Certified,11.0,0440011,Public School Districts,44137267.0,3803.24
EAST HAVEN,2010,East Haven School District,Special Education - Teachers and Instructors,Certified,28.0,0440011,Public School Districts,44137267.0,3803.24
EAST HAVEN,2010,East Haven School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,51.3,0440011,Public School Districts,44137267.0,3803.24
EAST HAVEN,2010,East Haven School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,158.4,0440011,Public School Districts,44137267.0,3803.24
EAST HAVEN,2010,East Haven School District,Instructional Specialists Who Support Teachers,Certified,10.8,0440011,Public School Districts,44137267.0,3803.24
EAST HAVEN,2010,East Haven School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,5.0,0440011,Public School Districts,44137267.0,3803.24
EAST HAVEN,2010,East Haven School District,Library/Media - Specialists (Certified),Certified,4.0,0440011,Public School Districts,44137267.0,3803.24
EAST LYME,2010,East Lyme School District,Administrators  Coordinators and Department Chairs - School Level,Certified,8.9,0450011,Public School Districts,41427641.0,2878.61
EAST LYME,2010,East Lyme School District,Counselors  Social Workers  and School Psychologists,Certified,15.0,0450011,Public School Districts,41427641.0,2878.61
EAST LYME,2010,East Lyme School District,General Education - Teachers and Instructors,Certified,209.1,0450011,Public School Districts,41427641.0,2878.61
EAST LYME,2010,East Lyme School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,19.6,0450011,Public School Districts,41427641.0,2878.61
EAST LYME,2010,East Lyme School District,Library/Media - Support Staff,Non-Certified,3.8,0450011,Public School Districts,41427641.0,2878.61
EAST LYME,2010,East Lyme School District,School Nurses,Non-Certified,6.0,0450011,Public School Districts,41427641.0,2878.61
EAST LYME,2010,East Lyme School District,Special Education - Teachers and Instructors,Certified,35.1,0450011,Public School Districts,41427641.0,2878.61
EAST LYME,2010,East Lyme School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,82.2,0450011,Public School Districts,41427641.0,2878.61
EAST LYME,2010,East Lyme School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,132.5,0450011,Public School Districts,41427641.0,2878.61
EAST LYME,2010,East Lyme School District,Instructional Specialists Who Support Teachers,Certified,5.0,0450011,Public School Districts,41427641.0,2878.61
EAST LYME,2010,East Lyme School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,3.0,0450011,Public School Districts,41427641.0,2878.61
EAST LYME,2010,East Lyme School District,Library/Media - Specialists (Certified),Certified,4.8,0450011,Public School Districts,41427641.0,2878.61
EAST WINDSOR,2010,East Windsor School District,Administrators  Coordinators and Department Chairs - School Level,Certified,6.3,0470011,Public School Districts,19351289.0,1475.86
EAST WINDSOR,2010,East Windsor School District,Counselors  Social Workers  and School Psychologists,Certified,7.0,0470011,Public School Districts,19351289.0,1475.86
EAST WINDSOR,2010,East Windsor School District,General Education - Teachers and Instructors,Certified,90.3,0470011,Public School Districts,19351289.0,1475.86
EAST WINDSOR,2010,East Windsor School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,8.0,0470011,Public School Districts,19351289.0,1475.86
EAST WINDSOR,2010,East Windsor School District,Library/Media - Support Staff,Non-Certified,0.6,0470011,Public School Districts,19351289.0,1475.86
EAST WINDSOR,2010,East Windsor School District,School Nurses,Non-Certified,4.3,0470011,Public School Districts,19351289.0,1475.86
EAST WINDSOR,2010,East Windsor School District,Special Education - Teachers and Instructors,Certified,11.0,0470011,Public School Districts,19351289.0,1475.86
EAST WINDSOR,2010,East Windsor School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,14.5,0470011,Public School Districts,19351289.0,1475.86
EAST WINDSOR,2010,East Windsor School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,45.5,0470011,Public School Districts,19351289.0,1475.86
EAST WINDSOR,2010,East Windsor School District,Instructional Specialists Who Support Teachers,Certified,2.4,0470011,Public School Districts,19351289.0,1475.86
EAST WINDSOR,2010,East Windsor School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,2.0,0470011,Public School Districts,19351289.0,1475.86
EAST WINDSOR,2010,East Windsor School District,Library/Media - Specialists (Certified),Certified,2.0,0470011,Public School Districts,19351289.0,1475.86
HAMPTON,2010,Eastern Connecticut Regional Educational Service Center (EASTCONN),Administrators  Coordinators and Department Chairs - School Level,Certified,7.8,2530014,Regional Education Service Center School Districts,4124942.0,223.43
HAMPTON,2010,Eastern Connecticut Regional Educational Service Center (EASTCONN),Counselors  Social Workers  and School Psychologists,Certified,6.5,2530014,Regional Education Service Center School Districts,4124942.0,223.43
HAMPTON,2010,Eastern Connecticut Regional Educational Service Center (EASTCONN),General Education - Teachers and Instructors,Certified,17.1,2530014,Regional Education Service Center School Districts,4124942.0,223.43
HAMPTON,2010,Eastern Connecticut Regional Educational Service Center (EASTCONN),General Education - Paraprofessional Instructional Assistants,Non-Certified,49.5,2530014,Regional Education Service Center School Districts,4124942.0,223.43
HAMPTON,2010,Eastern Connecticut Regional Educational Service Center (EASTCONN),Library/Media - Support Staff,Non-Certified,0.0,2530014,Regional Education Service Center School Districts,4124942.0,223.43
HAMPTON,2010,Eastern Connecticut Regional Educational Service Center (EASTCONN),School Nurses,Non-Certified,0.4,2530014,Regional Education Service Center School Districts,4124942.0,223.43
HAMPTON,2010,Eastern Connecticut Regional Educational Service Center (EASTCONN),Special Education - Teachers and Instructors,Certified,14.0,2530014,Regional Education Service Center School Districts,4124942.0,223.43
HAMPTON,2010,Eastern Connecticut Regional Educational Service Center (EASTCONN),Special Education - Paraprofessional Instructional Assistants,Non-Certified,1.0,2530014,Regional Education Service Center School Districts,4124942.0,223.43
HAMPTON,2010,Eastern Connecticut Regional Educational Service Center (EASTCONN),Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,115.7,2530014,Regional Education Service Center School Districts,4124942.0,223.43
HAMPTON,2010,Eastern Connecticut Regional Educational Service Center (EASTCONN),Instructional Specialists Who Support Teachers,Certified,1.9,2530014,Regional Education Service Center School Districts,4124942.0,223.43
HAMPTON,2010,Eastern Connecticut Regional Educational Service Center (EASTCONN),Administrators  Coordinators and Department Chairs - District Central Office,Certified,3.4,2530014,Regional Education Service Center School Districts,4124942.0,223.43
HAMPTON,2010,Hampton School District,Administrators  Coordinators and Department Chairs - School Level,Certified,0.8,0630011,Public School Districts,4124942.0,223.43
HAMPTON,2010,Hampton School District,Counselors  Social Workers  and School Psychologists,Certified,1.0,0630011,Public School Districts,4124942.0,223.43
HAMPTON,2010,Hampton School District,General Education - Teachers and Instructors,Certified,11.9,0630011,Public School Districts,4124942.0,223.43
HAMPTON,2010,Hampton School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,3.5,0630011,Public School Districts,4124942.0,223.43
HAMPTON,2010,Hampton School District,Library/Media - Support Staff,Non-Certified,0.6,0630011,Public School Districts,4124942.0,223.43
HAMPTON,2010,Hampton School District,School Nurses,Non-Certified,1.0,0630011,Public School Districts,4124942.0,223.43
HAMPTON,2010,Hampton School District,Special Education - Teachers and Instructors,Certified,1.0,0630011,Public School Districts,4124942.0,223.43
HAMPTON,2010,Hampton School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,5.8,0630011,Public School Districts,4124942.0,223.43
HAMPTON,2010,Hampton School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,9.1,0630011,Public School Districts,4124942.0,223.43
HAMPTON,2010,Hampton School District,Instructional Specialists Who Support Teachers,Certified,0.7,0630011,Public School Districts,4124942.0,223.43
HAMPTON,2010,Hampton School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,0.2,0630011,Public School Districts,4124942.0,223.43
HAMPTON,2010,Hampton School District,Library/Media - Specialists (Certified),Certified,0.7,0630011,Public School Districts,4124942.0,223.43
EASTFORD,2010,Eastford School District,Administrators  Coordinators and Department Chairs - School Level,Certified,1.0,0390011,Public School Districts,3745816.0,236.52
EASTFORD,2010,Eastford School District,Counselors  Social Workers  and School Psychologists,Certified,0.5,0390011,Public School Districts,3745816.0,236.52
EASTFORD,2010,Eastford School District,General Education - Teachers and Instructors,Certified,13.6,0390011,Public School Districts,3745816.0,236.52
EASTFORD,2010,Eastford School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,2.5,0390011,Public School Districts,3745816.0,236.52
EASTFORD,2010,Eastford School District,Library/Media - Support Staff,Non-Certified,0.0,0390011,Public School Districts,3745816.0,236.52
EASTFORD,2010,Eastford School District,School Nurses,Non-Certified,1.0,0390011,Public School Districts,3745816.0,236.52
EASTFORD,2010,Eastford School District,Special Education - Teachers and Instructors,Certified,3.0,0390011,Public School Districts,3745816.0,236.52
EASTFORD,2010,Eastford School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,4.0,0390011,Public School Districts,3745816.0,236.52
EASTFORD,2010,Eastford School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,7.5,0390011,Public School Districts,3745816.0,236.52
EASTFORD,2010,Eastford School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,0.8,0390011,Public School Districts,3745816.0,236.52
EASTFORD,2010,Eastford School District,Library/Media - Specialists (Certified),Certified,0.4,0390011,Public School Districts,3745816.0,236.52
EASTON,2010,Easton School District,Administrators  Coordinators and Department Chairs - School Level,Certified,5.0,0460011,Public School Districts,25004081.0,1555.96
EASTON,2010,Easton School District,Counselors  Social Workers  and School Psychologists,Certified,3.5,0460011,Public School Districts,25004081.0,1555.96
EASTON,2010,Easton School District,General Education - Teachers and Instructors,Certified,72.5,0460011,Public School Districts,25004081.0,1555.96
EASTON,2010,Easton School District,General Education - Paraprofessional Instructional Assistants,Non-Certified,5.2,0460011,Public School Districts,25004081.0,1555.96
EASTON,2010,Easton School District,Library/Media - Support Staff,Non-Certified,2.2,0460011,Public School Districts,25004081.0,1555.96
EASTON,2010,Easton School District,School Nurses,Non-Certified,2.0,0460011,Public School Districts,25004081.0,1555.96
EASTON,2010,Easton School District,Special Education - Teachers and Instructors,Certified,11.3,0460011,Public School Districts,25004081.0,1555.96
EASTON,2010,Easton School District,Special Education - Paraprofessional Instructional Assistants,Non-Certified,26.0,0460011,Public School Districts,25004081.0,1555.96
EASTON,2010,Easton School District,Other Staff Providing Non-Instructional Services/Support,Certified/Non-Certified,33.3,0460011,Public School Districts,25004081.0,1555.96
EASTON,2010,Easton School District,Instructional Specialists Who Support Teachers,Certified,6.9,0460011,Public School Districts,25004081.0,1555.96
EASTON,2010,Easton School District,Administrators  Coordinators and Department Chairs - District Central Office,Certified,1.0,0460011,Public School Districts,25004081.0,1555.96
EASTON,2010,Easton School District,Library/Media - Specialists (Certified),Certified,2.0,0460011,Public School Districts,25004081.0,1555.96
