"FTE Staffing Report for 2008-09"

"District","Assignment Category","Educator Type","FTE Count"
,="Special Education - Teachers and Instructors",="Certified",15.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",2.4
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",9.0
="Pomfret School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",38.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",24.1
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.6
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Portland School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.4
,="General Education - Teachers and Instructors",="Certified",91.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
,="Library/Media - Support Staff",="Non-Certified",5.4
,="School Nurses",="Non-Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",64.0
,="Special Education - Teachers and Instructors",="Certified",12.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",7.0
="Preston School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",31.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",30.0
,="Special Education - Teachers and Instructors",="Certified",8.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Instructional Specialists Who Support Teachers",="Certified",1.6
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.6
="Project Oceanology",="General Education - Teachers and Instructors",="Certified",5.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Putnam School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
,="General Education - Teachers and Instructors",="Certified",81.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.5
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",31.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",52.2
,="Special Education - Teachers and Instructors",="Certified",14.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.9
,="Instructional Specialists Who Support Teachers",="Certified",4.8
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.9
="Redding School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",88.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",30.4
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",41.5
,="Special Education - Teachers and Instructors",="Certified",15.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",8.9
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.3
="Regional School District 01",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.0
,="General Education - Teachers and Instructors",="Certified",45.4
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.8
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",0.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",49.1
,="Special Education - Teachers and Instructors",="Certified",5.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.6
,="Instructional Specialists Who Support Teachers",="Certified",0.2
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",5.0
="Regional School District 04",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.8
,="General Education - Teachers and Instructors",="Certified",75.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Library/Media - Support Staff",="Non-Certified",1.9
,="School Nurses",="Non-Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",73.4
,="Special Education - Teachers and Instructors",="Certified",10.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Instructional Specialists Who Support Teachers",="Certified",0.2
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.3
="Regional School District 05",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.2
,="General Education - Teachers and Instructors",="Certified",175.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",118.3
,="Special Education - Teachers and Instructors",="Certified",17.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",10.0
,="Library/Media - Specialists (Certified)",="Certified",4.6
,="Counselors  Social Workers  and School Psychologists",="Certified",20.0
="Regional School District 06",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.8
,="General Education - Teachers and Instructors",="Certified",78.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.8
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",53.2
,="Special Education - Teachers and Instructors",="Certified",9.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.0
="Regional School District 07",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.1
,="General Education - Teachers and Instructors",="Certified",78.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Library/Media - Support Staff",="Non-Certified",1.5
,="School Nurses",="Non-Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",31.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",74.2
,="Special Education - Teachers and Instructors",="Certified",14.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Instructional Specialists Who Support Teachers",="Certified",1.2
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",8.6
="Regional School District 08",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.8
,="General Education - Teachers and Instructors",="Certified",121.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",33.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",68.0
,="Special Education - Teachers and Instructors",="Certified",23.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",11.4
="Regional School District 09",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.2
,="General Education - Teachers and Instructors",="Certified",71.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",80.8
,="Special Education - Teachers and Instructors",="Certified",5.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",4.9
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",9.3
="Regional School District 10",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.9
,="General Education - Teachers and Instructors",="Certified",178.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",52.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",109.0
,="Special Education - Teachers and Instructors",="Certified",25.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",9.5
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",15.0
="Regional School District 11",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.3
,="General Education - Teachers and Instructors",="Certified",26.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.4
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",22.5
,="Special Education - Teachers and Instructors",="Certified",5.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",5.0
="Regional School District 12",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.2
,="General Education - Teachers and Instructors",="Certified",84.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.4
,="Library/Media - Support Staff",="Non-Certified",3.5
,="School Nurses",="Non-Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",28.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",69.4
,="Special Education - Teachers and Instructors",="Certified",11.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",6.5
="Regional School District 13",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.2
,="General Education - Teachers and Instructors",="Certified",150.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.9
,="Library/Media - Support Staff",="Non-Certified",4.1
,="School Nurses",="Non-Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",31.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",89.5
,="Special Education - Teachers and Instructors",="Certified",20.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",5.8
,="Library/Media - Specialists (Certified)",="Certified",4.6
,="Counselors  Social Workers  and School Psychologists",="Certified",11.1
="Regional School District 14",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
,="General Education - Teachers and Instructors",="Certified",139.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.0
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",40.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",104.2
,="Special Education - Teachers and Instructors",="Certified",18.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",6.9
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",11.6
="Regional School District 15",="Administrators  Coordinators and Department Chairs - School Level",="Certified",15.6
,="General Education - Teachers and Instructors",="Certified",266.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",37.4
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",11.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",60.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",173.6
,="Special Education - Teachers and Instructors",="Certified",44.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",16.3
,="Library/Media - Specialists (Certified)",="Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",21.2
="Regional School District 16",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.1
,="General Education - Teachers and Instructors",="Certified",168.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",28.2
,="Library/Media - Support Staff",="Non-Certified",8.2
,="School Nurses",="Non-Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",125.5
,="Special Education - Teachers and Instructors",="Certified",17.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",7.5
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",16.6
="Regional School District 17",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
,="General Education - Teachers and Instructors",="Certified",170.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.9
,="Library/Media - Support Staff",="Non-Certified",9.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",26.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",109.3
,="Special Education - Teachers and Instructors",="Certified",26.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.8
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",13.3
="Regional School District 18",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.8
,="General Education - Teachers and Instructors",="Certified",117.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.1
,="Library/Media - Support Staff",="Non-Certified",1.6
,="School Nurses",="Non-Certified",5.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",35.9
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",68.0
,="Special Education - Teachers and Instructors",="Certified",19.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",4.2
,="Library/Media - Specialists (Certified)",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",8.8
="Regional School District 19",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
,="General Education - Teachers and Instructors",="Certified",90.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.6
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",23.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",35.0
,="Special Education - Teachers and Instructors",="Certified",13.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",9.8
="Ridgefield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",21.7
,="General Education - Teachers and Instructors",="Certified",333.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.4
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",13.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",65.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",212.3
,="Special Education - Teachers and Instructors",="Certified",38.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",12.1
,="Library/Media - Specialists (Certified)",="Certified",10.2
,="Counselors  Social Workers  and School Psychologists",="Certified",26.1
="Rocky Hill School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
,="General Education - Teachers and Instructors",="Certified",169.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.3
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",46.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",85.9
,="Special Education - Teachers and Instructors",="Certified",20.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",6.5
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",12.5
="Salem School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.5
,="General Education - Teachers and Instructors",="Certified",37.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.6
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",27.2
,="Special Education - Teachers and Instructors",="Certified",5.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.5
,="Instructional Specialists Who Support Teachers",="Certified",3.5
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Salisbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",33.1
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
,="Library/Media - Support Staff",="Non-Certified",0.9
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.0
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Instructional Specialists Who Support Teachers",="Certified",0.8
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Scotland School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",0.5
,="General Education - Teachers and Instructors",="Certified",12.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.5
,="Special Education - Teachers and Instructors",="Certified",3.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Seymour School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.0
,="General Education - Teachers and Instructors",="Certified",155.7
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.1
,="Library/Media - Support Staff",="Non-Certified",2.3
,="School Nurses",="Non-Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",28.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",110.3
,="Special Education - Teachers and Instructors",="Certified",21.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",13.0
="Sharon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",22.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.6
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.0
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Instructional Specialists Who Support Teachers",="Certified",2.2
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Shelton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.5
,="General Education - Teachers and Instructors",="Certified",318.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",75.0
,="Library/Media - Support Staff",="Non-Certified",6.0
,="School Nurses",="Non-Certified",11.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",47.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",220.4
,="Special Education - Teachers and Instructors",="Certified",39.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",12.3
,="Instructional Specialists Who Support Teachers",="Certified",13.0
,="Library/Media - Specialists (Certified)",="Certified",7.8
,="Counselors  Social Workers  and School Psychologists",="Certified",26.2
="Sherman School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",33.5
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.8
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",0.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",20.1
,="Special Education - Teachers and Instructors",="Certified",3.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.5
,="Instructional Specialists Who Support Teachers",="Certified",1.3
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.6
="Side By Side Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",14.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.5
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Simsbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",24.7
,="General Education - Teachers and Instructors",="Certified",287.6
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",30.2
,="Library/Media - Support Staff",="Non-Certified",5.7
,="School Nurses",="Non-Certified",11.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",92.7
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",198.3
,="Special Education - Teachers and Instructors",="Certified",41.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",27.9
,="Library/Media - Specialists (Certified)",="Certified",7.6
,="Counselors  Social Workers  and School Psychologists",="Certified",23.8
="Somers School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
,="General Education - Teachers and Instructors",="Certified",110.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.4
,="Library/Media - Support Staff",="Non-Certified",2.5
,="School Nurses",="Non-Certified",3.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",25.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",66.3
,="Special Education - Teachers and Instructors",="Certified",16.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",5.5
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Counselors  Social Workers  and School Psychologists",="Certified",7.5
="South Windsor School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.6
,="General Education - Teachers and Instructors",="Certified",299.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.1
,="Library/Media - Support Staff",="Non-Certified",8.0
,="School Nurses",="Non-Certified",9.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",103.5
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",197.3
,="Special Education - Teachers and Instructors",="Certified",49.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.5
,="Instructional Specialists Who Support Teachers",="Certified",11.6
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",21.8
="Southington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",23.2
,="General Education - Teachers and Instructors",="Certified",433.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.2
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",19.1
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",136.3
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",249.0
,="Special Education - Teachers and Instructors",="Certified",63.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.0
,="Instructional Specialists Who Support Teachers",="Certified",14.7
,="Library/Media - Specialists (Certified)",="Certified",8.6
,="Counselors  Social Workers  and School Psychologists",="Certified",32.9
="Sprague School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",25.9
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Library/Media - Support Staff",="Non-Certified",1.5
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",19.3
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.2
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Stafford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
,="General Education - Teachers and Instructors",="Certified",130.0
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",32.0
,="Library/Media - Support Staff",="Non-Certified",6.0
,="School Nurses",="Non-Certified",8.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",36.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",107.6
,="Special Education - Teachers and Instructors",="Certified",17.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",7.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",11.0
="Stamford Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
